source_team_key	canonical_key	canonical_team_id	classification	legacy_members
legacy_dim_team:1025187804228	belenenses:club	3000000000000	merge	1025187804228
legacy_dim_team:1030245672235	belenenses:sad	3000000000001	merge	1030245672235
legacy_dim_team:1000006838163	component:1000006838163	3000000000002	separate	1000006838163
legacy_dim_team:1198	component:1000118968426	3000000000003	merge	1198,1000118968426,1059931855727
legacy_dim_team:1000118968426	component:1000118968426	3000000000003	merge	1198,1000118968426,1059931855727
legacy_dim_team:1059931855727	component:1000118968426	3000000000003	merge	1198,1000118968426,1059931855727
legacy_dim_team:1000168433878	component:1000168433878	3000000000004	separate	1000168433878
legacy_dim_team:1000181246010	component:1000181246010	3000000000005	separate	1000181246010
legacy_dim_team:10002	component:10002	3000000000006	merge	10002,910000001324,1013853304505
legacy_dim_team:910000001324	component:10002	3000000000006	merge	10002,910000001324,1013853304505
legacy_dim_team:1013853304505	component:10002	3000000000006	merge	10002,910000001324,1013853304505
legacy_dim_team:1000231531561	component:1000231531561	3000000000007	merge	1000231531561,1005065527532
legacy_dim_team:1005065527532	component:1000231531561	3000000000007	merge	1000231531561,1005065527532
legacy_dim_team:1000232192123	component:1000232192123	3000000000008	separate	1000232192123
legacy_dim_team:1000232248477	component:1000232248477	3000000000009	separate	1000232248477
legacy_dim_team:1000238609874	component:1000238609874	3000000000010	separate	1000238609874
legacy_dim_team:1000251602800	component:1000251602800	3000000000011	separate	1000251602800
legacy_dim_team:1000256376008	component:1000256376008	3000000000012	separate	1000256376008
legacy_dim_team:1000377152582	component:1000377152582	3000000000013	separate	1000377152582
legacy_dim_team:1000387149732	component:1000387149732	3000000000014	separate	1000387149732
legacy_dim_team:1000397648198	component:1000397648198	3000000000015	separate	1000397648198
legacy_dim_team:1000466066895	component:1000466066895	3000000000016	merge	1000466066895,1030147210787
legacy_dim_team:1030147210787	component:1000466066895	3000000000016	merge	1000466066895,1030147210787
legacy_dim_team:1000765889712	component:1000765889712	3000000000017	separate	1000765889712
legacy_dim_team:1000849291562	component:1000849291562	3000000000018	merge	1000849291562,1055922937070
legacy_dim_team:1055922937070	component:1000849291562	3000000000018	merge	1000849291562,1055922937070
legacy_dim_team:1000877304570	component:1000877304570	3000000000019	separate	1000877304570
legacy_dim_team:1000883194460	component:1000883194460	3000000000020	separate	1000883194460
legacy_dim_team:1000969723207	component:1000969723207	3000000000021	separate	1000969723207
legacy_dim_team:1001	component:1001	3000000000022	separate	1001
legacy_dim_team:1001077637588	component:1001077637588	3000000000023	separate	1001077637588
legacy_dim_team:398	component:1001177706979	3000000000024	merge	398,1001177706979,1036293909535
legacy_dim_team:1001177706979	component:1001177706979	3000000000024	merge	398,1001177706979,1036293909535
legacy_dim_team:1036293909535	component:1001177706979	3000000000024	merge	398,1001177706979,1036293909535
legacy_dim_team:1001218452069	component:1001218452069	3000000000025	merge	1001218452069,1041808252480
legacy_dim_team:1041808252480	component:1001218452069	3000000000025	merge	1001218452069,1041808252480
legacy_dim_team:1001236416805	component:1001236416805	3000000000026	separate	1001236416805
legacy_dim_team:1001327674118	component:1001327674118	3000000000027	merge	1001327674118,1022124558217
legacy_dim_team:1022124558217	component:1001327674118	3000000000027	merge	1001327674118,1022124558217
legacy_dim_team:1001392143544	component:1001392143544	3000000000028	separate	1001392143544
legacy_dim_team:1001395269316	component:1001395269316	3000000000029	merge	1001395269316,1045965896911
legacy_dim_team:1045965896911	component:1001395269316	3000000000029	merge	1001395269316,1045965896911
legacy_dim_team:1001410338215	component:1001410338215	3000000000030	separate	1001410338215
legacy_dim_team:1001458794580	component:1001458794580	3000000000031	merge	1001458794580,1029282990940,1045254351906,1053426466584
legacy_dim_team:1029282990940	component:1001458794580	3000000000031	merge	1001458794580,1029282990940,1045254351906,1053426466584
legacy_dim_team:1045254351906	component:1001458794580	3000000000031	merge	1001458794580,1029282990940,1045254351906,1053426466584
legacy_dim_team:1053426466584	component:1001458794580	3000000000031	merge	1001458794580,1029282990940,1045254351906,1053426466584
legacy_dim_team:1001694880015	component:1001694880015	3000000000032	separate	1001694880015
legacy_dim_team:10017	component:10017	3000000000033	separate	10017
legacy_dim_team:1001792233810	component:1001792233810	3000000000034	separate	1001792233810
legacy_dim_team:1001895918734	component:1001895918734	3000000000035	separate	1001895918734
legacy_dim_team:1001897547370	component:1001897547370	3000000000036	separate	1001897547370
legacy_dim_team:1001928114332	component:1001928114332	3000000000037	separate	1001928114332
legacy_dim_team:910000000231	component:1001982143270	3000000000038	merge	910000000231,1001982143270,1046383679527,1057290491605
legacy_dim_team:1001982143270	component:1001982143270	3000000000038	merge	910000000231,1001982143270,1046383679527,1057290491605
legacy_dim_team:1046383679527	component:1001982143270	3000000000038	merge	910000000231,1001982143270,1046383679527,1057290491605
legacy_dim_team:1057290491605	component:1001982143270	3000000000038	merge	910000000231,1001982143270,1046383679527,1057290491605
legacy_dim_team:10020	component:10020	3000000000039	separate	10020
legacy_dim_team:1002132027516	component:1002132027516	3000000000040	separate	1002132027516
legacy_dim_team:1002146714992	component:1002146714992	3000000000041	separate	1002146714992
legacy_dim_team:1002147951897	component:1002147951897	3000000000042	separate	1002147951897
legacy_dim_team:1002209588958	component:1002209588958	3000000000043	separate	1002209588958
legacy_dim_team:10024	component:10024	3000000000044	separate	10024
legacy_dim_team:1002439803859	component:1002439803859	3000000000045	separate	1002439803859
legacy_dim_team:1002640742100	component:1002640742100	3000000000046	separate	1002640742100
legacy_dim_team:1002678661195	component:1002678661195	3000000000047	separate	1002678661195
legacy_dim_team:1002753980224	component:1002753980224	3000000000048	separate	1002753980224
legacy_dim_team:1003043949319	component:1003043949319	3000000000049	separate	1003043949319
legacy_dim_team:1003218119248	component:1003218119248	3000000000050	separate	1003218119248
legacy_dim_team:1003349572451	component:1003349572451	3000000000051	separate	1003349572451
legacy_dim_team:10036	component:10036	3000000000052	merge	10036,998770457072
legacy_dim_team:998770457072	component:10036	3000000000052	merge	10036,998770457072
legacy_dim_team:1003644854311	component:1003644854311	3000000000053	merge	1003644854311,1006552297555
legacy_dim_team:1006552297555	component:1003644854311	3000000000053	merge	1003644854311,1006552297555
legacy_dim_team:1003691182391	component:1003691182391	3000000000054	separate	1003691182391
legacy_dim_team:1003703267744	component:1003703267744	3000000000055	separate	1003703267744
legacy_dim_team:1003765139009	component:1003765139009	3000000000056	separate	1003765139009
legacy_dim_team:1003812753721	component:1003812753721	3000000000057	separate	1003812753721
legacy_dim_team:1003885580206	component:1003885580206	3000000000058	separate	1003885580206
legacy_dim_team:1003957934896	component:1003957934896	3000000000059	separate	1003957934896
legacy_dim_team:303	component:1003995342268	3000000000060	merge	303,1003995342268,1039460122954
legacy_dim_team:1003995342268	component:1003995342268	3000000000060	merge	303,1003995342268,1039460122954
legacy_dim_team:1039460122954	component:1003995342268	3000000000060	merge	303,1003995342268,1039460122954
legacy_dim_team:1004018344318	component:1004018344318	3000000000061	separate	1004018344318
legacy_dim_team:1004054865085	component:1004054865085	3000000000062	separate	1004054865085
legacy_dim_team:1004058014477	component:1004058014477	3000000000063	separate	1004058014477
legacy_dim_team:1004197990982	component:1004197990982	3000000000064	separate	1004197990982
legacy_dim_team:1004362414179	component:1004362414179	3000000000065	separate	1004362414179
legacy_dim_team:377	component:1004374687526	3000000000066	merge	377,910000000360,990078923502,1004374687526,1057069614887
legacy_dim_team:910000000360	component:1004374687526	3000000000066	merge	377,910000000360,990078923502,1004374687526,1057069614887
legacy_dim_team:990078923502	component:1004374687526	3000000000066	merge	377,910000000360,990078923502,1004374687526,1057069614887
legacy_dim_team:1004374687526	component:1004374687526	3000000000066	merge	377,910000000360,990078923502,1004374687526,1057069614887
legacy_dim_team:1057069614887	component:1004374687526	3000000000066	merge	377,910000000360,990078923502,1004374687526,1057069614887
legacy_dim_team:1004531898536	component:1004531898536	3000000000067	separate	1004531898536
legacy_dim_team:10046	component:10046	3000000000068	separate	10046
legacy_dim_team:1004651950241	component:1004651950241	3000000000069	separate	1004651950241
legacy_dim_team:1004690985240	component:1004690985240	3000000000070	separate	1004690985240
legacy_dim_team:1004695629228	component:1004695629228	3000000000071	separate	1004695629228
legacy_dim_team:1004729241029	component:1004729241029	3000000000072	merge	1004729241029,1059106825327
legacy_dim_team:1059106825327	component:1004729241029	3000000000072	merge	1004729241029,1059106825327
legacy_dim_team:1004828608175	component:1004828608175	3000000000073	separate	1004828608175
legacy_dim_team:1004879255863	component:1004879255863	3000000000074	separate	1004879255863
legacy_dim_team:1005016159036	component:1005016159036	3000000000075	separate	1005016159036
legacy_dim_team:1005245999291	component:1005245999291	3000000000076	separate	1005245999291
legacy_dim_team:1005251854507	component:1005251854507	3000000000077	merge	1005251854507,1049911167136
legacy_dim_team:1049911167136	component:1005251854507	3000000000077	merge	1005251854507,1049911167136
legacy_dim_team:1005295848432	component:1005295848432	3000000000078	merge	1005295848432,1034887613998,1043952015151
legacy_dim_team:1034887613998	component:1005295848432	3000000000078	merge	1005295848432,1034887613998,1043952015151
legacy_dim_team:1043952015151	component:1005295848432	3000000000078	merge	1005295848432,1034887613998,1043952015151
legacy_dim_team:1005366346653	component:1005366346653	3000000000079	separate	1005366346653
legacy_dim_team:1005468723256	component:1005468723256	3000000000080	separate	1005468723256
legacy_dim_team:1005487444926	component:1005487444926	3000000000081	separate	1005487444926
legacy_dim_team:1005663470385	component:1005663470385	3000000000082	separate	1005663470385
legacy_dim_team:1005783792502	component:1005783792502	3000000000083	merge	1005783792502,1013563789310,1041759347495
legacy_dim_team:1013563789310	component:1005783792502	3000000000083	merge	1005783792502,1013563789310,1041759347495
legacy_dim_team:1041759347495	component:1005783792502	3000000000083	merge	1005783792502,1013563789310,1041759347495
legacy_dim_team:1005853545400	component:1005853545400	3000000000084	separate	1005853545400
legacy_dim_team:68	component:1005977457801	3000000000085	merge	68,910000000180,970218942958,1005977457801,1037689590931
legacy_dim_team:910000000180	component:1005977457801	3000000000085	merge	68,910000000180,970218942958,1005977457801,1037689590931
legacy_dim_team:970218942958	component:1005977457801	3000000000085	merge	68,910000000180,970218942958,1005977457801,1037689590931
legacy_dim_team:1005977457801	component:1005977457801	3000000000085	merge	68,910000000180,970218942958,1005977457801,1037689590931
legacy_dim_team:1037689590931	component:1005977457801	3000000000085	merge	68,910000000180,970218942958,1005977457801,1037689590931
legacy_dim_team:1006214276936	component:1006214276936	3000000000086	separate	1006214276936
legacy_dim_team:10064	component:10064	3000000000087	separate	10064
legacy_dim_team:1006401282336	component:1006401282336	3000000000088	separate	1006401282336
legacy_dim_team:1006448839066	component:1006448839066	3000000000089	separate	1006448839066
legacy_dim_team:1006533376449	component:1006533376449	3000000000090	separate	1006533376449
legacy_dim_team:1006736827461	component:1006736827461	3000000000091	separate	1006736827461
legacy_dim_team:10068	component:10068	3000000000092	separate	10068
legacy_dim_team:1006807639420	component:1006807639420	3000000000093	separate	1006807639420
legacy_dim_team:965916346452	component:1006816524856	3000000000094	merge	965916346452,1006816524856
legacy_dim_team:1006816524856	component:1006816524856	3000000000094	merge	965916346452,1006816524856
legacy_dim_team:1006835568373	component:1006835568373	3000000000095	separate	1006835568373
legacy_dim_team:1006839205856	component:1006839205856	3000000000096	separate	1006839205856
legacy_dim_team:910000000047	component:1006845811271	3000000000097	merge	910000000047,988330897190,1006845811271,1044937981236
legacy_dim_team:988330897190	component:1006845811271	3000000000097	merge	910000000047,988330897190,1006845811271,1044937981236
legacy_dim_team:1006845811271	component:1006845811271	3000000000097	merge	910000000047,988330897190,1006845811271,1044937981236
legacy_dim_team:1044937981236	component:1006845811271	3000000000097	merge	910000000047,988330897190,1006845811271,1044937981236
legacy_dim_team:1006956490185	component:1006956490185	3000000000098	separate	1006956490185
legacy_dim_team:1007024956764	component:1007024956764	3000000000099	separate	1007024956764
legacy_dim_team:1007081843601	component:1007081843601	3000000000100	separate	1007081843601
legacy_dim_team:1007263259175	component:1007263259175	3000000000101	merge	1007263259175,1052044546843
legacy_dim_team:1052044546843	component:1007263259175	3000000000101	merge	1007263259175,1052044546843
legacy_dim_team:1007385470788	component:1007385470788	3000000000102	merge	1007385470788,1056643629717
legacy_dim_team:1056643629717	component:1007385470788	3000000000102	merge	1007385470788,1056643629717
legacy_dim_team:1007450945590	component:1007450945590	3000000000103	separate	1007450945590
legacy_dim_team:1007453224606	component:1007453224606	3000000000104	separate	1007453224606
legacy_dim_team:1007491263738	component:1007491263738	3000000000105	separate	1007491263738
legacy_dim_team:1007572948648	component:1007572948648	3000000000106	separate	1007572948648
legacy_dim_team:1007584938557	component:1007584938557	3000000000107	merge	1007584938557,1043234771577
legacy_dim_team:1043234771577	component:1007584938557	3000000000107	merge	1007584938557,1043234771577
legacy_dim_team:1007594026071	component:1007594026071	3000000000108	separate	1007594026071
legacy_dim_team:1007608642910	component:1007608642910	3000000000109	merge	1007608642910,1020441793155
legacy_dim_team:1020441793155	component:1007608642910	3000000000109	merge	1007608642910,1020441793155
legacy_dim_team:1007712308174	component:1007712308174	3000000000110	separate	1007712308174
legacy_dim_team:1007741180536	component:1007741180536	3000000000111	separate	1007741180536
legacy_dim_team:1007782918469	component:1007782918469	3000000000112	separate	1007782918469
legacy_dim_team:1007816531844	component:1007816531844	3000000000113	separate	1007816531844
legacy_dim_team:1007863384970	component:1007863384970	3000000000114	separate	1007863384970
legacy_dim_team:1007987971768	component:1007987971768	3000000000115	separate	1007987971768
legacy_dim_team:10080	component:10080	3000000000116	separate	10080
legacy_dim_team:1008037414642	component:1008037414642	3000000000117	separate	1008037414642
legacy_dim_team:1008070094040	component:1008070094040	3000000000118	merge	1008070094040,1014986801885,1015707016670,1018161711637
legacy_dim_team:1014986801885	component:1008070094040	3000000000118	merge	1008070094040,1014986801885,1015707016670,1018161711637
legacy_dim_team:1015707016670	component:1008070094040	3000000000118	merge	1008070094040,1014986801885,1015707016670,1018161711637
legacy_dim_team:1018161711637	component:1008070094040	3000000000118	merge	1008070094040,1014986801885,1015707016670,1018161711637
legacy_dim_team:1008091331847	component:1008091331847	3000000000119	separate	1008091331847
legacy_dim_team:1008244421822	component:1008244421822	3000000000120	separate	1008244421822
legacy_dim_team:1008404866077	component:1008404866077	3000000000121	separate	1008404866077
legacy_dim_team:1008529238795	component:1008529238795	3000000000122	separate	1008529238795
legacy_dim_team:1008714379910	component:1008714379910	3000000000123	merge	1008714379910,1008904925322
legacy_dim_team:1008904925322	component:1008714379910	3000000000123	merge	1008714379910,1008904925322
legacy_dim_team:1008808024061	component:1008808024061	3000000000124	separate	1008808024061
legacy_dim_team:1008809225354	component:1008809225354	3000000000125	separate	1008809225354
legacy_dim_team:1008998355183	component:1008998355183	3000000000126	separate	1008998355183
legacy_dim_team:1009001470615	component:1009001470615	3000000000127	separate	1009001470615
legacy_dim_team:597	component:1009183319045	3000000000128	merge	597,910000000227,989999202836,1009183319045,1017734341731,1029820461718
legacy_dim_team:910000000227	component:1009183319045	3000000000128	merge	597,910000000227,989999202836,1009183319045,1017734341731,1029820461718
legacy_dim_team:989999202836	component:1009183319045	3000000000128	merge	597,910000000227,989999202836,1009183319045,1017734341731,1029820461718
legacy_dim_team:1009183319045	component:1009183319045	3000000000128	merge	597,910000000227,989999202836,1009183319045,1017734341731,1029820461718
legacy_dim_team:1017734341731	component:1009183319045	3000000000128	merge	597,910000000227,989999202836,1009183319045,1017734341731,1029820461718
legacy_dim_team:1029820461718	component:1009183319045	3000000000128	merge	597,910000000227,989999202836,1009183319045,1017734341731,1029820461718
legacy_dim_team:1009207049593	component:1009207049593	3000000000129	separate	1009207049593
legacy_dim_team:1009261981974	component:1009261981974	3000000000130	separate	1009261981974
legacy_dim_team:1009284041857	component:1009284041857	3000000000131	separate	1009284041857
legacy_dim_team:1009352550080	component:1009352550080	3000000000132	merge	1009352550080,1012633057447,1016238445733,1039402611192
legacy_dim_team:1012633057447	component:1009352550080	3000000000132	merge	1009352550080,1012633057447,1016238445733,1039402611192
legacy_dim_team:1016238445733	component:1009352550080	3000000000132	merge	1009352550080,1012633057447,1016238445733,1039402611192
legacy_dim_team:1039402611192	component:1009352550080	3000000000132	merge	1009352550080,1012633057447,1016238445733,1039402611192
legacy_dim_team:1009446492995	component:1009446492995	3000000000133	merge	1009446492995,1019673559225
legacy_dim_team:1019673559225	component:1009446492995	3000000000133	merge	1009446492995,1019673559225
legacy_dim_team:1009451253145	component:1009451253145	3000000000134	separate	1009451253145
legacy_dim_team:1009651243967	component:1009651243967	3000000000135	separate	1009651243967
legacy_dim_team:1009746578861	component:1009746578861	3000000000136	separate	1009746578861
legacy_dim_team:1010006455842	component:1010006455842	3000000000137	merge	1010006455842,1018442907353,1045154911310
legacy_dim_team:1018442907353	component:1010006455842	3000000000137	merge	1010006455842,1018442907353,1045154911310
legacy_dim_team:1045154911310	component:1010006455842	3000000000137	merge	1010006455842,1018442907353,1045154911310
legacy_dim_team:1010126152453	component:1010126152453	3000000000138	separate	1010126152453
legacy_dim_team:1010199094216	component:1010199094216	3000000000139	separate	1010199094216
legacy_dim_team:1010282410587	component:1010282410587	3000000000140	separate	1010282410587
legacy_dim_team:1010327202770	component:1010327202770	3000000000141	separate	1010327202770
legacy_dim_team:1010403601981	component:1010403601981	3000000000142	separate	1010403601981
legacy_dim_team:1010506748581	component:1010506748581	3000000000143	separate	1010506748581
legacy_dim_team:1010538445674	component:1010538445674	3000000000144	separate	1010538445674
legacy_dim_team:1010688091473	component:1010688091473	3000000000145	separate	1010688091473
legacy_dim_team:1010783689935	component:1010783689935	3000000000146	separate	1010783689935
legacy_dim_team:1010831675401	component:1010831675401	3000000000147	separate	1010831675401
legacy_dim_team:1010953408813	component:1010953408813	3000000000148	separate	1010953408813
legacy_dim_team:1010953439012	component:1010953439012	3000000000149	merge	1010953439012,1014379325530,1046477828481
legacy_dim_team:1014379325530	component:1010953439012	3000000000149	merge	1010953439012,1014379325530,1046477828481
legacy_dim_team:1046477828481	component:1010953439012	3000000000149	merge	1010953439012,1014379325530,1046477828481
legacy_dim_team:1010961484675	component:1010961484675	3000000000150	separate	1010961484675
legacy_dim_team:36	component:1011053646083	3000000000151	merge	36,910000000209,1011053646083,1027983981444,1041702196608
legacy_dim_team:910000000209	component:1011053646083	3000000000151	merge	36,910000000209,1011053646083,1027983981444,1041702196608
legacy_dim_team:1011053646083	component:1011053646083	3000000000151	merge	36,910000000209,1011053646083,1027983981444,1041702196608
legacy_dim_team:1027983981444	component:1011053646083	3000000000151	merge	36,910000000209,1011053646083,1027983981444,1041702196608
legacy_dim_team:1041702196608	component:1011053646083	3000000000151	merge	36,910000000209,1011053646083,1027983981444,1041702196608
legacy_dim_team:1011194087718	component:1011194087718	3000000000152	separate	1011194087718
legacy_dim_team:1011232893002	component:1011232893002	3000000000153	separate	1011232893002
legacy_dim_team:1011233175469	component:1011233175469	3000000000154	separate	1011233175469
legacy_dim_team:1011303939532	component:1011303939532	3000000000155	separate	1011303939532
legacy_dim_team:1011306911562	component:1011306911562	3000000000156	separate	1011306911562
legacy_dim_team:1011317898627	component:1011317898627	3000000000157	separate	1011317898627
legacy_dim_team:1011393242579	component:1011393242579	3000000000158	merge	1011393242579,1053099063981
legacy_dim_team:1053099063981	component:1011393242579	3000000000158	merge	1011393242579,1053099063981
legacy_dim_team:1011542991544	component:1011542991544	3000000000159	merge	1011542991544,1034968366635
legacy_dim_team:1034968366635	component:1011542991544	3000000000159	merge	1011542991544,1034968366635
legacy_dim_team:1011559316698	component:1011559316698	3000000000160	merge	1011559316698,1029300656530
legacy_dim_team:1029300656530	component:1011559316698	3000000000160	merge	1011559316698,1029300656530
legacy_dim_team:1011634439147	component:1011634439147	3000000000161	separate	1011634439147
legacy_dim_team:1011667213202	component:1011667213202	3000000000162	merge	1011667213202,1015848353946,1021526548768
legacy_dim_team:1015848353946	component:1011667213202	3000000000162	merge	1011667213202,1015848353946,1021526548768
legacy_dim_team:1021526548768	component:1011667213202	3000000000162	merge	1011667213202,1015848353946,1021526548768
legacy_dim_team:1011667982472	component:1011667982472	3000000000163	separate	1011667982472
legacy_dim_team:1011703972538	component:1011703972538	3000000000164	separate	1011703972538
legacy_dim_team:3431	component:1011755173677	3000000000165	merge	3431,1011755173677,1040518362249,1045175581089
legacy_dim_team:1011755173677	component:1011755173677	3000000000165	merge	3431,1011755173677,1040518362249,1045175581089
legacy_dim_team:1040518362249	component:1011755173677	3000000000165	merge	3431,1011755173677,1040518362249,1045175581089
legacy_dim_team:1045175581089	component:1011755173677	3000000000165	merge	3431,1011755173677,1040518362249,1045175581089
legacy_dim_team:1011798108578	component:1011798108578	3000000000166	separate	1011798108578
legacy_dim_team:1011982095704	component:1011982095704	3000000000167	separate	1011982095704
legacy_dim_team:1011985111184	component:1011985111184	3000000000168	separate	1011985111184
legacy_dim_team:1011993498264	component:1011993498264	3000000000169	merge	1011993498264,1049895973273
legacy_dim_team:1049895973273	component:1011993498264	3000000000169	merge	1011993498264,1049895973273
legacy_dim_team:1012046334101	component:1012046334101	3000000000170	separate	1012046334101
legacy_dim_team:1012137445071	component:1012137445071	3000000000171	separate	1012137445071
legacy_dim_team:1012295521054	component:1012295521054	3000000000172	separate	1012295521054
legacy_dim_team:1012336269318	component:1012336269318	3000000000173	separate	1012336269318
legacy_dim_team:1012355408030	component:1012355408030	3000000000174	separate	1012355408030
legacy_dim_team:1012471667164	component:1012471667164	3000000000175	merge	1012471667164,1014793459561,1046852508988,1056976202075
legacy_dim_team:1014793459561	component:1012471667164	3000000000175	merge	1012471667164,1014793459561,1046852508988,1056976202075
legacy_dim_team:1046852508988	component:1012471667164	3000000000175	merge	1012471667164,1014793459561,1046852508988,1056976202075
legacy_dim_team:1056976202075	component:1012471667164	3000000000175	merge	1012471667164,1014793459561,1046852508988,1056976202075
legacy_dim_team:1012666532143	component:1012666532143	3000000000176	separate	1012666532143
legacy_dim_team:1099	component:1012860081617	3000000000177	merge	1099,910000001042,1008960672056,1012860081617,1019123784276
legacy_dim_team:910000001042	component:1012860081617	3000000000177	merge	1099,910000001042,1008960672056,1012860081617,1019123784276
legacy_dim_team:1008960672056	component:1012860081617	3000000000177	merge	1099,910000001042,1008960672056,1012860081617,1019123784276
legacy_dim_team:1012860081617	component:1012860081617	3000000000177	merge	1099,910000001042,1008960672056,1012860081617,1019123784276
legacy_dim_team:1019123784276	component:1012860081617	3000000000177	merge	1099,910000001042,1008960672056,1012860081617,1019123784276
legacy_dim_team:1012861713541	component:1012861713541	3000000000178	separate	1012861713541
legacy_dim_team:1012948446048	component:1012948446048	3000000000179	separate	1012948446048
legacy_dim_team:1013004029228	component:1013004029228	3000000000180	separate	1013004029228
legacy_dim_team:1013036902709	component:1013036902709	3000000000181	merge	1013036902709,1027447766969
legacy_dim_team:1027447766969	component:1013036902709	3000000000181	merge	1013036902709,1027447766969
legacy_dim_team:910000000030	component:1013067688226	3000000000182	merge	910000000030,1013067688226,1036942245519,1037120281799,1044203895456
legacy_dim_team:1013067688226	component:1013067688226	3000000000182	merge	910000000030,1013067688226,1036942245519,1037120281799,1044203895456
legacy_dim_team:1036942245519	component:1013067688226	3000000000182	merge	910000000030,1013067688226,1036942245519,1037120281799,1044203895456
legacy_dim_team:1037120281799	component:1013067688226	3000000000182	merge	910000000030,1013067688226,1036942245519,1037120281799,1044203895456
legacy_dim_team:1044203895456	component:1013067688226	3000000000182	merge	910000000030,1013067688226,1036942245519,1037120281799,1044203895456
legacy_dim_team:1013202636303	component:1013202636303	3000000000183	separate	1013202636303
legacy_dim_team:1013212663939	component:1013212663939	3000000000184	separate	1013212663939
legacy_dim_team:1013239861094	component:1013239861094	3000000000185	separate	1013239861094
legacy_dim_team:1013299768292	component:1013299768292	3000000000186	separate	1013299768292
legacy_dim_team:1013447574352	component:1013447574352	3000000000187	separate	1013447574352
legacy_dim_team:1013457500492	component:1013457500492	3000000000188	separate	1013457500492
legacy_dim_team:79	component:1013624414056	3000000000189	merge	79,910000000137,1013624414056,1033392943208,1047637224910
legacy_dim_team:910000000137	component:1013624414056	3000000000189	merge	79,910000000137,1013624414056,1033392943208,1047637224910
legacy_dim_team:1013624414056	component:1013624414056	3000000000189	merge	79,910000000137,1013624414056,1033392943208,1047637224910
legacy_dim_team:1033392943208	component:1013624414056	3000000000189	merge	79,910000000137,1013624414056,1033392943208,1047637224910
legacy_dim_team:1047637224910	component:1013624414056	3000000000189	merge	79,910000000137,1013624414056,1033392943208,1047637224910
legacy_dim_team:1013785181800	component:1013785181800	3000000000190	separate	1013785181800
legacy_dim_team:1013874162022	component:1013874162022	3000000000191	merge	1013874162022,1044210478566
legacy_dim_team:1044210478566	component:1013874162022	3000000000191	merge	1013874162022,1044210478566
legacy_dim_team:1013885982727	component:1013885982727	3000000000192	separate	1013885982727
legacy_dim_team:1013901770989	component:1013901770989	3000000000193	separate	1013901770989
legacy_dim_team:1013928836705	component:1013928836705	3000000000194	separate	1013928836705
legacy_dim_team:1014012052349	component:1014012052349	3000000000195	separate	1014012052349
legacy_dim_team:1014243646299	component:1014243646299	3000000000196	separate	1014243646299
legacy_dim_team:1014508823142	component:1014508823142	3000000000197	separate	1014508823142
legacy_dim_team:1014541345830	component:1014541345830	3000000000198	separate	1014541345830
legacy_dim_team:1014605794535	component:1014605794535	3000000000199	separate	1014605794535
legacy_dim_team:1014636653970	component:1014636653970	3000000000200	separate	1014636653970
legacy_dim_team:1014637995334	component:1014637995334	3000000000201	separate	1014637995334
legacy_dim_team:1014686863155	component:1014686863155	3000000000202	merge	1014686863155,1059257020664
legacy_dim_team:1059257020664	component:1014686863155	3000000000202	merge	1014686863155,1059257020664
legacy_dim_team:1014741246842	component:1014741246842	3000000000203	separate	1014741246842
legacy_dim_team:1014836498713	component:1014836498713	3000000000204	separate	1014836498713
legacy_dim_team:1014896937060	component:1014896937060	3000000000205	separate	1014896937060
legacy_dim_team:1014954116780	component:1014954116780	3000000000206	merge	1014954116780,1036596745468
legacy_dim_team:1036596745468	component:1014954116780	3000000000206	merge	1014954116780,1036596745468
legacy_dim_team:1015225123648	component:1015225123648	3000000000207	separate	1015225123648
legacy_dim_team:1015249649827	component:1015249649827	3000000000208	separate	1015249649827
legacy_dim_team:1015588728046	component:1015588728046	3000000000209	separate	1015588728046
legacy_dim_team:1015675745366	component:1015675745366	3000000000210	separate	1015675745366
legacy_dim_team:1016117404996	component:1016117404996	3000000000211	separate	1016117404996
legacy_dim_team:1016231686821	component:1016231686821	3000000000212	separate	1016231686821
legacy_dim_team:1016440218020	component:1016440218020	3000000000213	separate	1016440218020
legacy_dim_team:1016475434084	component:1016475434084	3000000000214	separate	1016475434084
legacy_dim_team:1016713368548	component:1016713368548	3000000000215	separate	1016713368548
legacy_dim_team:1016787351301	component:1016787351301	3000000000216	separate	1016787351301
legacy_dim_team:652	component:1016788699227	3000000000217	merge	652,1016788699227,1027586881974,1046347111511
legacy_dim_team:1016788699227	component:1016788699227	3000000000217	merge	652,1016788699227,1027586881974,1046347111511
legacy_dim_team:1027586881974	component:1016788699227	3000000000217	merge	652,1016788699227,1027586881974,1046347111511
legacy_dim_team:1046347111511	component:1016788699227	3000000000217	merge	652,1016788699227,1027586881974,1046347111511
legacy_dim_team:1017019079186	component:1017019079186	3000000000218	separate	1017019079186
legacy_dim_team:1017075860557	component:1017075860557	3000000000219	merge	1017075860557,1021529245441,1033802449666
legacy_dim_team:1021529245441	component:1017075860557	3000000000219	merge	1017075860557,1021529245441,1033802449666
legacy_dim_team:1033802449666	component:1017075860557	3000000000219	merge	1017075860557,1021529245441,1033802449666
legacy_dim_team:1017112214703	component:1017112214703	3000000000220	separate	1017112214703
legacy_dim_team:1017219101562	component:1017219101562	3000000000221	separate	1017219101562
legacy_dim_team:1017309699930	component:1017309699930	3000000000222	separate	1017309699930
legacy_dim_team:1017445504694	component:1017445504694	3000000000223	separate	1017445504694
