coach_identity_id,provider,provider_coach_id,coach_name,missing_reason,current_image_url,source_ref,source_status,source_file_name,source_url,source_error
644,sportmonks,23277885,Luciano Theiler,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
645,sportmonks,893783,Fabián Bustos,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
646,sportmonks,37404937,C. Nestor,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
647,sportmonks,471331,Carlos Silvestri Saux,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
648,sportmonks,37572008,Carlos Alberto Desio,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
649,sportmonks,36084764,Marco Valencia Pacheco,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
650,sportmonks,470023,Óscar Ibáñez Holzmann,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
651,sportmonks,37539813,Juan Carlos Bazalar Cruzado,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
653,sportmonks,36872912,Ángel Comizzo,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
654,sportmonks,467365,Fernando Gamboa,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
656,sportmonks,37524380,Mifflin Bermúdez Tucto,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
657,sportmonks,37405130,B. Redín Valverde,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
658,sportmonks,258416,Guillermo Salas Suarez,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
659,sportmonks,465153,Gerardo Ameli,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
660,sportmonks,472676,Jesús Oropesa Chivílchez,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
661,sportmonks,459399,Wilmar Valencia Pacheco,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
663,sportmonks,465833,Cristian Díaz,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
664,sportmonks,37751100,Pablo Emanuel Bossi Bonilla,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
665,sportmonks,35671517,Salomón Paredes Vásquez,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
666,sportmonks,258715,Juan Alayo,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
667,sportmonks,467903,Guillermo Sanguinetti Giordano,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
668,sportmonks,531536,Guillermo Duró,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
669,sportmonks,2511270,Julián Calero Fernández,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
671,sportmonks,896485,Dick Schreuder,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
672,sportmonks,185046,Álvaro Rubio,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
674,sportmonks,6642509,Thomas Nørgaard,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
676,sportmonks,456498,José Soares Ribeiro,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
677,sportmonks,8093367,Michal Hipp,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
678,sportmonks,12830699,Radoslav Látal,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
679,sportmonks,82054,Bronislav Cervenka,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
680,sportmonks,1512201,Juraj Jarábek,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
681,sportmonks,37510953,R. Kováč,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
682,sportmonks,1512207,Zdenko Frťala,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
683,sportmonks,37357466,Luboš Kozel,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
684,sportmonks,524084,Martin Svědík,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
685,sportmonks,37259986,Jaroslav Veselý,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
686,sportmonks,37524194,Jiří Saňák,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
687,sportmonks,78594,David Horejs,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
688,sportmonks,896141,Pavel Hapal,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
689,sportmonks,896522,David Holoubek,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
690,sportmonks,1452449,Roman Skuhravý,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
691,sportmonks,180320,Michal Scasny,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
692,sportmonks,2178581,Roman West,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
693,sportmonks,37672519,Jiří Lerch,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
694,sportmonks,79002,Tomas Janotka,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
695,sportmonks,586853,Andreas Brännström,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
696,sportmonks,12844041,Petr Rada,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
697,sportmonks,35441,Martin Hysky,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
700,sportmonks,524657,Pedro Dólera Corpas,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
701,sportmonks,187326,Sergio Rodríguez,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
702,sportmonks,460370,Diego Cocca Pera,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
703,sportmonks,1552127,Filipe Pinto Martins,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
704,sportmonks,896541,Danny Cowley,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
705,sportmonks,2103,Richard Wellens,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
706,sportmonks,528015,Hervé Loubat,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
707,sportmonks,37746532,Michel Audrain,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
712,sportmonks,465628,Victor Matheus Da Silva,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
713,sportmonks,37581471,Federico Valente,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
715,sportmonks,727,Alberto Aquilani,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
716,sportmonks,131125,Edoardo Gorini,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
717,sportmonks,896626,Giuseppe Iachini,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
718,sportmonks,127492,Eugenio Corini,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
719,sportmonks,458774,Massimo Carrera,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
720,sportmonks,367539,Andrea Malgrati,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
721,sportmonks,3509984,Marco Zaffaroni,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,Q3846591,missing_source_url,,,wikidata entity has no P18 image
722,sportmonks,5332165,Luca D'Angelo,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
723,sportmonks,130912,Michele Mignani,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
724,sportmonks,896623,Roberto Stellone,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
725,sportmonks,6983792,Darije Kalezić,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
726,sportmonks,468798,Fabrizio Castori,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
727,sportmonks,456552,Alfredo Aglietti,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
731,sportmonks,37524040,Freyr Alexandersson,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
732,sportmonks,98205,Grégory Poirier,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
733,sportmonks,523909,Óscar García Junyent,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
735,sportmonks,29950,Fabian Gerber,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
737,sportmonks,37542617,Georg-Martin Leopold,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
738,sportmonks,3877007,Hervé Yvars,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
739,sportmonks,529998,Maxime D'Ornano,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
740,sportmonks,21404466,Sebastien Tambouret,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
741,sportmonks,37910943,Romain Dedola,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
742,sportmonks,37718066,Alessandro Zinnari,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
743,sportmonks,37352838,Winston Muscat,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
744,sportmonks,455581,Paul Zammit,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
745,sportmonks,222746,Zé Roberto,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
746,sportmonks,9967170,Eduardo Espinel Porley,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
747,sportmonks,37331516,Víctor Bernay,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
748,sportmonks,465797,Pablo Guede Barriero,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
749,sportmonks,460425,Marcos dos Santos Gonçalves,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
751,sportmonks,37760476,Raphael Laruccia,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
752,sportmonks,37614393,Franclim Pereira da Silva Maia Carvalho,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
753,sportmonks,95058,Lucho González,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
755,sportmonks,212127,Miguel Caneo,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
756,sportmonks,1452767,César Torres Ramírez,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
757,sportmonks,235441,Jersson González Díaz,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
758,sportmonks,37663858,Óscar Villegas,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
759,sportmonks,37625768,Julio César Vaccari,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
760,sportmonks,466317,José Torres Díaz,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
761,sportmonks,212163,Lucas Bovaglio,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
762,sportmonks,896664,Ricardo Zielinski,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
763,sportmonks,37771692,Édgar Carvajal,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
764,sportmonks,172446,Efrain Juarez,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
765,sportmonks,216383,Andres Orozco,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
767,sportmonks,37337215,Rik Demil,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
770,sportmonks,37337504,Brian Riemer,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
774,sportmonks,60374,Vincent Euvrard,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
775,sportmonks,60879,Besnik Hasi,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
777,sportmonks,37775888,David Verhelst,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
778,sportmonks,23422,Timmy Simons,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
779,sportmonks,60390,David Hubert,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
780,sportmonks,497,Dirk Kuyt,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
781,sportmonks,128013,Fabio Liverani,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
782,sportmonks,456005,Ismail H'Maidat,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
784,sportmonks,182469,Jani Sturm,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
785,sportmonks,19625638,Aleksey Shpilevskiy,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
788,sportmonks,75442,Dimitrios Grammozis,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
790,sportmonks,60307,Karel Geraerts,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
792,sportmonks,35564,Mersad Selimbegovic,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
794,sportmonks,39222,Sebastian Kmiec,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
795,sportmonks,30477,Ivan Radeljic,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
796,sportmonks,457134,Mark Zimmermann,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
802,sportmonks,17281534,Kim Hellberg,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
803,sportmonks,195506,Anes Mravac,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
804,sportmonks,1021714,Kalle Karlsson,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
805,sportmonks,37528432,Thomas Lagerlöf,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
806,sportmonks,16845924,Jens Askou,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
807,sportmonks,191684,Fredrik Holmberg,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
808,sportmonks,37430188,P. Johansen,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
809,sportmonks,37646948,Henrik Jensen,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
811,sportmonks,458696,David Nielsen,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
813,sportmonks,1452787,Anders Torstensson,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
814,sportmonks,1453115,Christer Mattiasson,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
815,sportmonks,189562,Stefan Larsson,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
816,sportmonks,462193,Mikkjal Thomassen,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
818,sportmonks,524834,Jon Pérez Alonso,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
819,sportmonks,9950240,José López Menéndez,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
822,sportmonks,3510275,Cristóbal Parralo Aguilera,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
823,sportmonks,185262,Joseba Etxeberria,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
824,sportmonks,37666393,Felipe Miñambres Fernández,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
825,sportmonks,2823359,Fernando Estévez Martín,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
826,sportmonks,186111,Antonio Hidalgo,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
827,sportmonks,37553756,Alessio Lisci,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
828,sportmonks,611,Mehdi Nafti,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
829,sportmonks,5967966,Miguel Álvarez Jurado,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
830,sportmonks,456258,Asier Garitano,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
831,sportmonks,446518,Ramsés,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
832,sportmonks,3311,Paul Warne,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
833,sportmonks,37953834,C. Speranza,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
834,sportmonks,37653560,Renato Júlio Pinto Coimbra,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
835,sportmonks,37614914,Martin Anselmi,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
836,sportmonks,73885,Gonçalo Santos,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
837,sportmonks,456302,António Rocha Simão,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
838,sportmonks,63451,Tozé Marreco,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
839,sportmonks,1467979,Hélder Rodrigues Cristóvão,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
840,sportmonks,456080,Joseba Idiakez Barkaiztegui,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
841,sportmonks,37758368,Vítor Bruno Clara Santos Mota Fernandes,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
842,sportmonks,37764614,José Carlos Leite de Sousa,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
843,sportmonks,37653960,Vasco dos Santos Gonçalves,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
844,sportmonks,1552696,Maurício Nogueira Barbieri,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
846,sportmonks,37624470,Tim Görner,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
847,sportmonks,37524130,Markus Feldhoff,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
848,sportmonks,37755961,Rui Miguel Pinto Cunha,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
849,sportmonks,525068,Iván Ania,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
850,sportmonks,33992452,Sabrina Wittmann,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/female_placeholder.png,,,,,
851,sportmonks,37751334,Federico Giampaolo,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
852,sportmonks,198883,Mattia Croci-Torti,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
853,sportmonks,128505,Salvatore Bocchetti,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
854,sportmonks,29608,Ludovic Magnin,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
855,sportmonks,37533270,David Faderne,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
856,sportmonks,254517,José Pallas Martínez,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
857,sportmonks,22126528,Alejandro Capuccio Díaz,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
858,sportmonks,107669,Álvaro Recoba Rivero,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
860,sportmonks,260153,Antonio Pacheco D'Agosti,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
861,sportmonks,52051,Joaquín Boghossian,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
862,sportmonks,217948,Jádson Viera,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
864,sportmonks,129506,Emiliano Alfaro,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
866,sportmonks,260615,Carlos Canobbio Bentaberry,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
868,sportmonks,23571,Bruno Silva Barone,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
869,sportmonks,883068,Ricardo Caruso Lombardi,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
870,sportmonks,247689,Edgar Martínez Fracchia,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
872,sportmonks,37908961,Mohamed Ismail,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
873,sportmonks,2876007,Gustavo Díaz Domínguez,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
876,sportmonks,223875,Álvaro Navarro,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
877,sportmonks,11353214,Luis Núñez Maciel,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
878,sportmonks,185004,Walter Pandiani Urquiza,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
879,sportmonks,2823392,José Romero Gil,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
880,sportmonks,18574334,Marcos Dias de Castro,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
882,sportmonks,471032,Evans Adotey,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
883,sportmonks,292618,Ahmed Abdul Raouf,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
884,sportmonks,29838705,Miguel Gamondi,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
885,sportmonks,37630753,Tarek Mostafa Mohamed Labib,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
886,sportmonks,10307078,Abdelhak Benchikha,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
887,sportmonks,37738674,Sayed Yassin,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
888,sportmonks,292081,Magdi Abdul-Atti,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
889,sportmonks,458512,José Martins Teixeira Gomes,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
890,sportmonks,20326175,Lamine N'Diaye,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
892,sportmonks,464950,Alaa Abdel Aal,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
893,sportmonks,466876,Tarek El Ashri,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
894,sportmonks,2511135,José Azevedo Cardoso,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
895,sportmonks,37702331,Ahmed Khatab,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
896,sportmonks,37543162,Eid Merazik,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
897,sportmonks,292344,Abdul-Hamid Bassiouni,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
899,sportmonks,471065,Talaat Youssef,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
901,sportmonks,4243255,Ayman Al Ramadi,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
902,sportmonks,5332211,Emad El Nahhas,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
903,sportmonks,24444855,Ahmed Samy,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
904,sportmonks,896285,Leonardo Neiva,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
907,sportmonks,455745,Jorge Almada Álves,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
908,sportmonks,457440,Abdelkader Amrani,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
909,sportmonks,127886,Luis López Breijo,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
910,sportmonks,1482896,Franklin Salas Baldeón,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
911,sportmonks,245227,William Armas Suqui,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
912,sportmonks,252450,Javier Gandolfi,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
913,sportmonks,158693,Nico Chietino,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
914,sportmonks,1548557,Alexandré Pallarés,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
915,sportmonks,5666333,Gustavo Huerta Araya,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
916,sportmonks,37635845,Luis Garcia,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
917,sportmonks,211589,Walter Ribonetto,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
918,sportmonks,471322,Geovanny Cumbicus Castillo,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
919,sportmonks,468932,Ever Almeida Almada,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,,,
920,sportmonks,429896,Ariel Holan,placeholder_image_url,https://cdn.sportmonks.com/images/soccer/placeholder.png,Q5704053,missing_source_url,,,wikidata entity has no P18 image
