competition_key,season,team_id,matches,covered_by_external_dated_fact,coverage_pct
champions_league,2024,3468,14,0,0.0
champions_league,2024,3750,2,0,0.0
champions_league,2024,3791,4,0,0.0
champions_league,2024,3877,4,0,0.0
champions_league,2024,3958,2,0,0.0
champions_league,2024,3998,2,0,0.0
champions_league,2024,5284,4,0,0.0
champions_league,2024,5317,6,0,0.0
champions_league,2024,5504,2,0,0.0
champions_league,2024,5686,2,0,0.0
champions_league,2024,6131,4,0,0.0
champions_league,2024,6556,4,0,0.0
champions_league,2024,6789,10,0,0.0
champions_league,2024,7345,2,0,0.0
champions_league,2024,7980,10,0,0.0
champions_league,2024,8111,4,0,0.0
champions_league,2024,8513,8,0,0.0
champions_league,2024,8697,2,0,0.0
champions_league,2024,10068,4,0,0.0
champions_league,2024,11833,2,0,0.0
champions_league,2024,13775,2,0,0.0
champions_league,2024,17318,4,0,0.0
champions_league,2024,19353,2,0,0.0
champions_league,2024,63383,2,0,0.0
champions_league,2024,132687,2,0,0.0
champions_league,2024,228494,2,0,0.0
copa_do_brasil,2021,48,2,0,0.0
copa_do_brasil,2021,303,4,0,0.0
copa_do_brasil,2021,692,6,0,0.0
copa_do_brasil,2021,696,6,0,0.0
copa_do_brasil,2021,710,2,0,0.0
copa_do_brasil,2021,1024,8,0,0.0
copa_do_brasil,2021,1095,6,0,0.0
copa_do_brasil,2021,2352,1,0,0.0
copa_do_brasil,2021,2592,2,0,0.0
copa_do_brasil,2021,2696,2,0,0.0
copa_do_brasil,2021,2864,2,0,0.0
copa_do_brasil,2021,2925,6,0,0.0
copa_do_brasil,2021,3022,1,0,0.0
copa_do_brasil,2021,3246,1,0,0.0
copa_do_brasil,2021,3371,4,0,0.0
copa_do_brasil,2021,3403,1,0,0.0
copa_do_brasil,2021,3422,2,0,0.0
copa_do_brasil,2021,3427,10,0,0.0
copa_do_brasil,2021,3432,10,0,0.0
copa_do_brasil,2021,3440,6,0,0.0
copa_do_brasil,2021,3478,2,0,0.0
copa_do_brasil,2021,3496,6,0,0.0
copa_do_brasil,2021,3621,10,0,0.0
copa_do_brasil,2021,3684,6,0,0.0
copa_do_brasil,2021,3847,2,0,0.0
copa_do_brasil,2021,3931,2,0,0.0
copa_do_brasil,2021,5463,2,0,0.0
copa_do_brasil,2021,5511,4,0,0.0
copa_do_brasil,2021,5526,2,0,0.0
copa_do_brasil,2021,5533,1,0,0.0
copa_do_brasil,2021,5638,4,0,0.0
copa_do_brasil,2021,5773,1,0,0.0
copa_do_brasil,2021,5956,1,0,0.0
copa_do_brasil,2021,6013,2,0,0.0
copa_do_brasil,2021,6036,6,0,0.0
copa_do_brasil,2021,6188,6,0,0.0
copa_do_brasil,2021,6285,4,0,0.0
copa_do_brasil,2021,6304,1,0,0.0
copa_do_brasil,2021,6325,4,0,0.0
copa_do_brasil,2021,6468,4,0,0.0
copa_do_brasil,2021,6544,6,0,0.0
copa_do_brasil,2021,6764,1,0,0.0
copa_do_brasil,2021,7679,2,0,0.0
copa_do_brasil,2021,7718,1,0,0.0
copa_do_brasil,2021,7808,4,0,0.0
copa_do_brasil,2021,8131,2,0,0.0
copa_do_brasil,2021,8237,1,0,0.0
copa_do_brasil,2021,8331,6,0,0.0
copa_do_brasil,2021,8441,6,0,0.0
copa_do_brasil,2021,8704,2,0,0.0
copa_do_brasil,2021,8728,2,0,0.0
copa_do_brasil,2021,9323,1,0,0.0
copa_do_brasil,2021,9457,1,0,0.0
copa_do_brasil,2021,9804,1,0,0.0
copa_do_brasil,2021,9966,1,0,0.0
copa_do_brasil,2021,10020,1,0,0.0
copa_do_brasil,2021,10080,1,0,0.0
copa_do_brasil,2021,10809,1,0,0.0
copa_do_brasil,2021,10830,1,0,0.0
copa_do_brasil,2021,11126,1,0,0.0
copa_do_brasil,2021,11550,4,0,0.0
copa_do_brasil,2021,11620,1,0,0.0
copa_do_brasil,2021,11642,2,0,0.0
copa_do_brasil,2021,11941,4,0,0.0
copa_do_brasil,2021,11986,1,0,0.0
copa_do_brasil,2021,12180,1,0,0.0
copa_do_brasil,2021,12220,2,0,0.0
copa_do_brasil,2021,12277,2,0,0.0
copa_do_brasil,2021,12406,1,0,0.0
copa_do_brasil,2021,12622,2,0,0.0
copa_do_brasil,2021,13144,1,0,0.0
copa_do_brasil,2021,14684,2,0,0.0
copa_do_brasil,2021,14710,2,0,0.0
copa_do_brasil,2021,14798,1,0,0.0
copa_do_brasil,2021,14810,4,0,0.0
copa_do_brasil,2021,14824,1,0,0.0
copa_do_brasil,2021,14870,1,0,0.0
copa_do_brasil,2021,14905,1,0,0.0
copa_do_brasil,2021,14917,1,0,0.0
copa_do_brasil,2021,14966,1,0,0.0
copa_do_brasil,2021,14968,1,0,0.0
copa_do_brasil,2021,14977,1,0,0.0
copa_do_brasil,2021,14992,1,0,0.0
copa_do_brasil,2021,30117,2,0,0.0
copa_do_brasil,2021,30426,1,0,0.0
copa_do_brasil,2021,31215,2,0,0.0
copa_do_brasil,2021,142941,1,0,0.0
copa_do_brasil,2021,234503,1,0,0.0
copa_do_brasil,2021,238914,1,0,0.0
copa_do_brasil,2021,238915,2,0,0.0
copa_do_brasil,2021,239049,1,0,0.0
copa_do_brasil,2021,239050,1,0,0.0
copa_do_brasil,2022,48,4,0,0.0
copa_do_brasil,2022,104,1,0,0.0
copa_do_brasil,2022,303,10,0,0.0
copa_do_brasil,2022,692,4,0,0.0
copa_do_brasil,2022,696,2,0,0.0
copa_do_brasil,2022,710,1,0,0.0
copa_do_brasil,2022,1024,10,0,0.0
copa_do_brasil,2022,1095,8,0,0.0
copa_do_brasil,2022,2352,1,0,0.0
copa_do_brasil,2022,2505,1,0,0.0
copa_do_brasil,2022,2592,4,0,0.0
copa_do_brasil,2022,2696,1,0,0.0
copa_do_brasil,2022,2864,4,0,0.0
copa_do_brasil,2022,2925,1,0,0.0
copa_do_brasil,2022,3246,1,0,0.0
copa_do_brasil,2022,3371,6,0,0.0
copa_do_brasil,2022,3422,4,0,0.0
copa_do_brasil,2022,3427,4,0,0.0
copa_do_brasil,2022,3432,6,0,0.0
copa_do_brasil,2022,3440,4,0,0.0
copa_do_brasil,2022,3478,2,0,0.0
copa_do_brasil,2022,3496,10,0,0.0
copa_do_brasil,2022,3523,1,0,0.0
copa_do_brasil,2022,3621,6,0,0.0
copa_do_brasil,2022,3672,2,0,0.0
copa_do_brasil,2022,3684,6,0,0.0
copa_do_brasil,2022,3847,4,0,0.0
copa_do_brasil,2022,3931,1,0,0.0
copa_do_brasil,2022,5457,4,0,0.0
copa_do_brasil,2022,5463,4,0,0.0
copa_do_brasil,2022,5514,1,0,0.0
copa_do_brasil,2022,5526,2,0,0.0
copa_do_brasil,2022,5999,1,0,0.0
copa_do_brasil,2022,6036,2,0,0.0
copa_do_brasil,2022,6162,1,0,0.0
copa_do_brasil,2022,6188,1,0,0.0
copa_do_brasil,2022,6285,4,0,0.0
copa_do_brasil,2022,6325,6,0,0.0
copa_do_brasil,2022,6370,1,0,0.0
copa_do_brasil,2022,6468,2,0,0.0
copa_do_brasil,2022,6544,2,0,0.0
copa_do_brasil,2022,6764,2,0,0.0
copa_do_brasil,2022,7469,4,0,0.0
copa_do_brasil,2022,7573,4,0,0.0
copa_do_brasil,2022,7663,1,0,0.0
copa_do_brasil,2022,7808,2,0,0.0
copa_do_brasil,2022,8131,1,0,0.0
copa_do_brasil,2022,8331,8,0,0.0
copa_do_brasil,2022,8441,4,0,0.0
copa_do_brasil,2022,9175,1,0,0.0
copa_do_brasil,2022,9181,1,0,0.0
copa_do_brasil,2022,9323,6,0,0.0
copa_do_brasil,2022,9457,1,0,0.0
copa_do_brasil,2022,9804,2,0,0.0
copa_do_brasil,2022,9902,1,0,0.0
copa_do_brasil,2022,9966,2,0,0.0
copa_do_brasil,2022,10017,1,0,0.0
copa_do_brasil,2022,10830,1,0,0.0
copa_do_brasil,2022,11126,2,0,0.0
copa_do_brasil,2022,11550,2,0,0.0
copa_do_brasil,2022,11642,1,0,0.0
copa_do_brasil,2022,11941,4,0,0.0
copa_do_brasil,2022,11986,1,0,0.0
copa_do_brasil,2022,12156,1,0,0.0
copa_do_brasil,2022,12157,1,0,0.0
copa_do_brasil,2022,12197,1,0,0.0
copa_do_brasil,2022,12217,1,0,0.0
copa_do_brasil,2022,12220,6,0,0.0
copa_do_brasil,2022,12280,1,0,0.0
copa_do_brasil,2022,12418,2,0,0.0
copa_do_brasil,2022,14684,4,0,0.0
copa_do_brasil,2022,14710,1,0,0.0
copa_do_brasil,2022,14768,1,0,0.0
copa_do_brasil,2022,14800,4,0,0.0
copa_do_brasil,2022,14825,2,0,0.0
copa_do_brasil,2022,14861,2,0,0.0
copa_do_brasil,2022,14870,1,0,0.0
copa_do_brasil,2022,14895,2,0,0.0
copa_do_brasil,2022,14917,1,0,0.0
copa_do_brasil,2022,14968,1,0,0.0
copa_do_brasil,2022,30117,2,0,0.0
copa_do_brasil,2022,30399,1,0,0.0
copa_do_brasil,2022,30426,1,0,0.0
copa_do_brasil,2022,58081,1,0,0.0
copa_do_brasil,2022,234223,1,0,0.0
copa_do_brasil,2022,234503,1,0,0.0
copa_do_brasil,2022,237281,1,0,0.0
copa_do_brasil,2022,238997,2,0,0.0
copa_do_brasil,2022,239711,4,0,0.0
copa_do_brasil,2022,252839,2,0,0.0
copa_do_brasil,2022,260210,2,0,0.0
copa_do_brasil,2022,260305,2,0,0.0
copa_do_brasil,2023,48,1,0,0.0
copa_do_brasil,2023,104,4,0,0.0
copa_do_brasil,2023,303,8,0,0.0
copa_do_brasil,2023,692,8,0,0.0
copa_do_brasil,2023,696,2,0,0.0
copa_do_brasil,2023,710,1,0,0.0
copa_do_brasil,2023,1024,10,0,0.0
copa_do_brasil,2023,1095,4,0,0.0
copa_do_brasil,2023,2352,4,0,0.0
copa_do_brasil,2023,2592,4,0,0.0
copa_do_brasil,2023,2696,4,0,0.0
copa_do_brasil,2023,2864,6,0,0.0
copa_do_brasil,2023,2925,10,0,0.0
copa_do_brasil,2023,3022,1,0,0.0
copa_do_brasil,2023,3371,4,0,0.0
copa_do_brasil,2023,3422,6,0,0.0
copa_do_brasil,2023,3427,4,0,0.0
copa_do_brasil,2023,3432,6,0,0.0
copa_do_brasil,2023,3440,1,0,0.0
copa_do_brasil,2023,3478,2,0,0.0
copa_do_brasil,2023,3496,10,0,0.0
copa_do_brasil,2023,3621,4,0,0.0
copa_do_brasil,2023,3684,6,0,0.0
copa_do_brasil,2023,3847,4,0,0.0
copa_do_brasil,2023,3931,2,0,0.0
copa_do_brasil,2023,5463,1,0,0.0
copa_do_brasil,2023,5514,1,0,0.0
copa_do_brasil,2023,5956,1,0,0.0
copa_do_brasil,2023,6013,4,0,0.0
copa_do_brasil,2023,6036,2,0,0.0
copa_do_brasil,2023,6188,4,0,0.0
copa_do_brasil,2023,6276,1,0,0.0
copa_do_brasil,2023,6285,4,0,0.0
copa_do_brasil,2023,6304,2,0,0.0
copa_do_brasil,2023,6325,8,0,0.0
copa_do_brasil,2023,6468,1,0,0.0
copa_do_brasil,2023,6544,4,0,0.0
copa_do_brasil,2023,6764,1,0,0.0
copa_do_brasil,2023,7573,1,0,0.0
copa_do_brasil,2023,7638,1,0,0.0
copa_do_brasil,2023,7663,1,0,0.0
copa_do_brasil,2023,7679,1,0,0.0
copa_do_brasil,2023,7740,1,0,0.0
copa_do_brasil,2023,7808,2,0,0.0
copa_do_brasil,2023,8131,2,0,0.0
copa_do_brasil,2023,8180,1,0,0.0
copa_do_brasil,2023,8331,2,0,0.0
copa_do_brasil,2023,8649,1,0,0.0
copa_do_brasil,2023,9175,4,0,0.0
copa_do_brasil,2023,9181,1,0,0.0
copa_do_brasil,2023,9221,1,0,0.0
copa_do_brasil,2023,9323,2,0,0.0
copa_do_brasil,2023,9457,1,0,0.0
copa_do_brasil,2023,9938,2,0,0.0
copa_do_brasil,2023,10017,4,0,0.0
copa_do_brasil,2023,11550,4,0,0.0
copa_do_brasil,2023,11642,4,0,0.0
copa_do_brasil,2023,11733,2,0,0.0
copa_do_brasil,2023,11941,2,0,0.0
copa_do_brasil,2023,11986,1,0,0.0
copa_do_brasil,2023,12157,4,0,0.0
copa_do_brasil,2023,12162,2,0,0.0
copa_do_brasil,2023,12217,1,0,0.0
copa_do_brasil,2023,12220,2,0,0.0
copa_do_brasil,2023,12230,4,0,0.0
copa_do_brasil,2023,12249,4,0,0.0
copa_do_brasil,2023,12307,2,0,0.0
copa_do_brasil,2023,12317,1,0,0.0
copa_do_brasil,2023,13292,4,0,0.0
copa_do_brasil,2023,14684,2,0,0.0
copa_do_brasil,2023,14710,1,0,0.0
copa_do_brasil,2023,14762,1,0,0.0
copa_do_brasil,2023,14788,1,0,0.0
copa_do_brasil,2023,14800,1,0,0.0
copa_do_brasil,2023,14825,1,0,0.0
copa_do_brasil,2023,14870,2,0,0.0
copa_do_brasil,2023,14895,1,0,0.0
copa_do_brasil,2023,14917,1,0,0.0
copa_do_brasil,2023,14968,1,0,0.0
copa_do_brasil,2023,30094,1,0,0.0
copa_do_brasil,2023,30117,1,0,0.0
copa_do_brasil,2023,30271,1,0,0.0
copa_do_brasil,2023,30278,2,0,0.0
copa_do_brasil,2023,30526,1,0,0.0
copa_do_brasil,2023,31215,2,0,0.0
copa_do_brasil,2023,58081,1,0,0.0
copa_do_brasil,2023,238914,2,0,0.0
copa_do_brasil,2023,238915,2,0,0.0
copa_do_brasil,2023,252839,1,0,0.0
copa_do_brasil,2023,259321,1,0,0.0
copa_do_brasil,2023,260305,1,0,0.0
copa_do_brasil,2024,48,8,0,0.0
copa_do_brasil,2024,104,4,0,0.0
copa_do_brasil,2024,303,10,0,0.0
copa_do_brasil,2024,692,8,0,0.0
copa_do_brasil,2024,696,10,0,0.0
copa_do_brasil,2024,1024,10,0,0.0
copa_do_brasil,2024,1095,4,0,0.0
copa_do_brasil,2024,2352,4,0,0.0
copa_do_brasil,2024,2592,1,0,0.0
copa_do_brasil,2024,2696,4,0,0.0
copa_do_brasil,2024,2864,4,0,0.0
copa_do_brasil,2024,2925,4,0,0.0
copa_do_brasil,2024,3341,2,0,0.0
copa_do_brasil,2024,3371,1,0,0.0
copa_do_brasil,2024,3403,1,0,0.0
copa_do_brasil,2024,3422,4,0,0.0
copa_do_brasil,2024,3427,10,0,0.0
copa_do_brasil,2024,3432,6,0,0.0
copa_do_brasil,2024,3440,2,0,0.0
copa_do_brasil,2024,3478,2,0,0.0
copa_do_brasil,2024,3496,6,0,0.0
copa_do_brasil,2024,3579,2,0,0.0
copa_do_brasil,2024,3621,4,0,0.0
copa_do_brasil,2024,5463,4,0,0.0
copa_do_brasil,2024,5526,1,0,0.0
copa_do_brasil,2024,5638,1,0,0.0
copa_do_brasil,2024,5999,1,0,0.0
copa_do_brasil,2024,6013,4,0,0.0
copa_do_brasil,2024,6036,4,0,0.0
copa_do_brasil,2024,6188,6,0,0.0
copa_do_brasil,2024,6276,2,0,0.0
copa_do_brasil,2024,6285,1,0,0.0
copa_do_brasil,2024,6304,4,0,0.0
copa_do_brasil,2024,6325,1,0,0.0
copa_do_brasil,2024,6425,1,0,0.0
copa_do_brasil,2024,6544,2,0,0.0
copa_do_brasil,2024,6764,4,0,0.0
copa_do_brasil,2024,7469,2,0,0.0
copa_do_brasil,2024,7583,1,0,0.0
copa_do_brasil,2024,7663,1,0,0.0
copa_do_brasil,2024,7679,4,0,0.0
copa_do_brasil,2024,7748,1,0,0.0
copa_do_brasil,2024,7808,4,0,0.0
copa_do_brasil,2024,8131,2,0,0.0
copa_do_brasil,2024,8331,6,0,0.0
copa_do_brasil,2024,8392,2,0,0.0
copa_do_brasil,2024,8649,1,0,0.0
copa_do_brasil,2024,9175,2,0,0.0
copa_do_brasil,2024,9323,4,0,0.0
copa_do_brasil,2024,9938,1,0,0.0
copa_do_brasil,2024,9966,1,0,0.0
copa_do_brasil,2024,10064,1,0,0.0
copa_do_brasil,2024,10080,2,0,0.0
copa_do_brasil,2024,10386,1,0,0.0
copa_do_brasil,2024,11550,1,0,0.0
copa_do_brasil,2024,11642,1,0,0.0
copa_do_brasil,2024,12162,1,0,0.0
copa_do_brasil,2024,12180,1,0,0.0
copa_do_brasil,2024,12217,1,0,0.0
copa_do_brasil,2024,12220,2,0,0.0
copa_do_brasil,2024,12230,2,0,0.0
copa_do_brasil,2024,12249,4,0,0.0
copa_do_brasil,2024,12280,4,0,0.0
copa_do_brasil,2024,12307,2,0,0.0
copa_do_brasil,2024,12406,2,0,0.0
copa_do_brasil,2024,13292,1,0,0.0
copa_do_brasil,2024,14684,2,0,0.0
copa_do_brasil,2024,14694,1,0,0.0
copa_do_brasil,2024,14700,1,0,0.0
copa_do_brasil,2024,14710,4,0,0.0
copa_do_brasil,2024,14798,2,0,0.0
copa_do_brasil,2024,14800,1,0,0.0
copa_do_brasil,2024,14825,1,0,0.0
copa_do_brasil,2024,14870,1,0,0.0
copa_do_brasil,2024,14871,1,0,0.0
copa_do_brasil,2024,14922,1,0,0.0
copa_do_brasil,2024,14923,2,0,0.0
copa_do_brasil,2024,14968,1,0,0.0
copa_do_brasil,2024,30278,1,0,0.0
copa_do_brasil,2024,30399,1,0,0.0
copa_do_brasil,2024,30532,1,0,0.0
copa_do_brasil,2024,30595,1,0,0.0
copa_do_brasil,2024,58081,1,0,0.0
copa_do_brasil,2024,234223,1,0,0.0
copa_do_brasil,2024,234503,2,0,0.0
copa_do_brasil,2024,238915,2,0,0.0
copa_do_brasil,2024,238918,4,0,0.0
copa_do_brasil,2024,239166,2,0,0.0
copa_do_brasil,2024,252839,1,0,0.0
copa_do_brasil,2024,260210,1,0,0.0
copa_do_brasil,2024,260211,1,0,0.0
copa_do_brasil,2025,48,1,0,0.0
copa_do_brasil,2025,303,10,0,0.0
copa_do_brasil,2025,692,6,0,0.0
copa_do_brasil,2025,696,12,0,0.0
copa_do_brasil,2025,1024,4,0,0.0
copa_do_brasil,2025,1095,10,0,0.0
copa_do_brasil,2025,2352,1,0,0.0
copa_do_brasil,2025,2592,2,0,0.0
copa_do_brasil,2025,2696,4,0,0.0
copa_do_brasil,2025,2864,6,0,0.0
copa_do_brasil,2025,2925,4,0,0.0
copa_do_brasil,2025,3371,8,0,0.0
copa_do_brasil,2025,3422,4,0,0.0
copa_do_brasil,2025,3427,8,0,0.0
copa_do_brasil,2025,3432,8,0,0.0
copa_do_brasil,2025,3440,2,0,0.0
copa_do_brasil,2025,3478,2,0,0.0
copa_do_brasil,2025,3496,4,0,0.0
copa_do_brasil,2025,3621,2,0,0.0
copa_do_brasil,2025,3684,2,0,0.0
copa_do_brasil,2025,3847,6,0,0.0
copa_do_brasil,2025,3931,1,0,0.0
copa_do_brasil,2025,5457,1,0,0.0
copa_do_brasil,2025,5463,1,0,0.0
copa_do_brasil,2025,5511,1,0,0.0
copa_do_brasil,2025,5526,2,0,0.0
copa_do_brasil,2025,5663,1,0,0.0
copa_do_brasil,2025,6036,4,0,0.0
copa_do_brasil,2025,6188,4,0,0.0
copa_do_brasil,2025,6285,1,0,0.0
copa_do_brasil,2025,6304,4,0,0.0
copa_do_brasil,2025,6325,1,0,0.0
copa_do_brasil,2025,6350,2,0,0.0
copa_do_brasil,2025,6370,4,0,0.0
copa_do_brasil,2025,6419,1,0,0.0
copa_do_brasil,2025,6425,4,0,0.0
copa_do_brasil,2025,6544,1,0,0.0
copa_do_brasil,2025,6764,1,0,0.0
copa_do_brasil,2025,7469,1,0,0.0
copa_do_brasil,2025,7573,2,0,0.0
copa_do_brasil,2025,7663,1,0,0.0
copa_do_brasil,2025,7679,1,0,0.0
copa_do_brasil,2025,7689,1,0,0.0
copa_do_brasil,2025,7740,4,0,0.0
copa_do_brasil,2025,7808,6,0,0.0
copa_do_brasil,2025,8131,1,0,0.0
copa_do_brasil,2025,8331,2,0,0.0
copa_do_brasil,2025,9175,2,0,0.0
copa_do_brasil,2025,9266,1,0,0.0
copa_do_brasil,2025,9457,1,0,0.0
copa_do_brasil,2025,9938,1,0,0.0
copa_do_brasil,2025,10064,2,0,0.0
copa_do_brasil,2025,10080,2,0,0.0
copa_do_brasil,2025,10386,1,0,0.0
copa_do_brasil,2025,11550,2,0,0.0
copa_do_brasil,2025,11941,4,0,0.0
copa_do_brasil,2025,12157,4,0,0.0
copa_do_brasil,2025,12180,2,0,0.0
copa_do_brasil,2025,12217,1,0,0.0
copa_do_brasil,2025,12220,4,0,0.0
copa_do_brasil,2025,12230,4,0,0.0
copa_do_brasil,2025,12249,1,0,0.0
copa_do_brasil,2025,12280,1,0,0.0
copa_do_brasil,2025,12622,1,0,0.0
copa_do_brasil,2025,14710,4,0,0.0
copa_do_brasil,2025,14750,1,0,0.0
copa_do_brasil,2025,14762,1,0,0.0
copa_do_brasil,2025,14800,1,0,0.0
copa_do_brasil,2025,14812,4,0,0.0
copa_do_brasil,2025,14859,1,0,0.0
copa_do_brasil,2025,14870,1,0,0.0
copa_do_brasil,2025,14895,2,0,0.0
copa_do_brasil,2025,14968,1,0,0.0
copa_do_brasil,2025,30117,2,0,0.0
copa_do_brasil,2025,30140,1,0,0.0
copa_do_brasil,2025,30144,4,0,0.0
copa_do_brasil,2025,30285,2,0,0.0
copa_do_brasil,2025,30399,2,0,0.0
copa_do_brasil,2025,30532,1,0,0.0
copa_do_brasil,2025,35528,1,0,0.0
copa_do_brasil,2025,58081,1,0,0.0
copa_do_brasil,2025,142941,2,0,0.0
copa_do_brasil,2025,234503,2,0,0.0
copa_do_brasil,2025,237097,2,0,0.0
copa_do_brasil,2025,238915,6,0,0.0
copa_do_brasil,2025,238918,1,0,0.0
copa_do_brasil,2025,238997,1,0,0.0
copa_do_brasil,2025,239234,1,0,0.0
copa_do_brasil,2025,249710,1,0,0.0
copa_do_brasil,2025,254061,1,0,0.0
copa_do_brasil,2025,260347,2,0,0.0
fifa_intercontinental_cup,2024,460,2,0,0.0
fifa_intercontinental_cup,2024,1022,1,0,0.0
fifa_intercontinental_cup,2024,2864,1,0,0.0
fifa_intercontinental_cup,2024,3468,1,0,0.0
fifa_intercontinental_cup,2024,7780,2,0,0.0
fifa_intercontinental_cup,2024,10036,3,0,0.0
fifa_world_cup_mens,1930,7030014715658981209,2,0,0.0
fifa_world_cup_mens,1930,7030019513468641247,3,0,0.0
fifa_world_cup_mens,1930,7030055698161060114,3,0,0.0
fifa_world_cup_mens,1930,7030313464302394564,2,0,0.0
fifa_world_cup_mens,1930,7030436684419156506,3,0,0.0
fifa_world_cup_mens,1930,7030456752538593319,2,0,0.0
fifa_world_cup_mens,1930,7030573674695217666,2,0,0.0
fifa_world_cup_mens,1930,7030677663790432694,2,0,0.0
fifa_world_cup_mens,1930,7030758651880281227,3,0,0.0
fifa_world_cup_mens,1930,7030791860762290774,2,0,0.0
fifa_world_cup_mens,1930,7030804317853736961,5,0,0.0
fifa_world_cup_mens,1930,7030883704211735427,4,0,0.0
fifa_world_cup_mens,1930,7030981485851247663,3,0,0.0
fifa_world_cup_mens,1934,7030014715658981209,1,0,0.0
fifa_world_cup_mens,1934,7030026708875084432,2,0,0.0
fifa_world_cup_mens,1934,7030055698161060114,1,0,0.0
fifa_world_cup_mens,1934,7030167035104799597,4,0,0.0
fifa_world_cup_mens,1934,7030313464302394564,1,0,0.0
fifa_world_cup_mens,1934,7030403529540577695,1,0,0.0
fifa_world_cup_mens,1934,7030452031964107577,4,0,0.0
fifa_world_cup_mens,1934,7030456752538593319,1,0,0.0
fifa_world_cup_mens,1934,7030545134325799351,5,0,0.0
fifa_world_cup_mens,1934,7030546947886156533,4,0,0.0
fifa_world_cup_mens,1934,7030612896348323355,2,0,0.0
fifa_world_cup_mens,1934,7030750042375044082,3,0,0.0
fifa_world_cup_mens,1934,7030797588282590825,2,0,0.0
fifa_world_cup_mens,1934,7030804317853736961,1,0,0.0
fifa_world_cup_mens,1934,7030845151900853084,1,0,0.0
fifa_world_cup_mens,1934,7030981485851247663,1,0,0.0
fifa_world_cup_mens,1938,7030000318847925231,1,0,0.0
fifa_world_cup_mens,1938,7030014715658981209,1,0,0.0
fifa_world_cup_mens,1938,7030026708875084432,3,0,0.0
fifa_world_cup_mens,1938,7030055698161060114,2,0,0.0
fifa_world_cup_mens,1938,7030167035104799597,2,0,0.0
fifa_world_cup_mens,1938,7030253628244204588,1,0,0.0
fifa_world_cup_mens,1938,7030313464302394564,2,0,0.0
fifa_world_cup_mens,1938,7030355224030280720,3,0,0.0
fifa_world_cup_mens,1938,7030545134325799351,4,0,0.0
fifa_world_cup_mens,1938,7030546947886156533,3,0,0.0
fifa_world_cup_mens,1938,7030612896348323355,4,0,0.0
fifa_world_cup_mens,1938,7030797588282590825,3,0,0.0
fifa_world_cup_mens,1938,7030844293587873215,1,0,0.0
fifa_world_cup_mens,1938,7030845151900853084,1,0,0.0
fifa_world_cup_mens,1950,7030019513468641247,3,0,0.0
fifa_world_cup_mens,1950,7030026708875084432,5,0,0.0
fifa_world_cup_mens,1950,7030436684419156506,3,0,0.0
fifa_world_cup_mens,1950,7030456752538593319,6,0,0.0
fifa_world_cup_mens,1950,7030545134325799351,2,0,0.0
fifa_world_cup_mens,1950,7030573674695217666,1,0,0.0
fifa_world_cup_mens,1950,7030677663790432694,2,0,0.0
fifa_world_cup_mens,1950,7030750042375044082,6,0,0.0
fifa_world_cup_mens,1950,7030758651880281227,3,0,0.0
fifa_world_cup_mens,1950,7030797588282590825,3,0,0.0
fifa_world_cup_mens,1950,7030881390726831176,3,0,0.0
fifa_world_cup_mens,1950,7030883704211735427,4,0,0.0
fifa_world_cup_mens,1950,7030981485851247663,3,0,0.0
fifa_world_cup_mens,1954,7030014715658981209,2,0,0.0
fifa_world_cup_mens,1954,7030055698161060114,2,0,0.0
fifa_world_cup_mens,1954,7030069810056421591,6,0,0.0
fifa_world_cup_mens,1954,7030338460173589097,3,0,0.0
fifa_world_cup_mens,1954,7030360905738386063,2,0,0.0
fifa_world_cup_mens,1954,7030436684419156506,2,0,0.0
fifa_world_cup_mens,1954,7030452031964107577,5,0,0.0
fifa_world_cup_mens,1954,7030456752538593319,3,0,0.0
fifa_world_cup_mens,1954,7030545134325799351,3,0,0.0
fifa_world_cup_mens,1954,7030546947886156533,2,0,0.0
fifa_world_cup_mens,1954,7030612896348323355,5,0,0.0
fifa_world_cup_mens,1954,7030758651880281227,3,0,0.0
fifa_world_cup_mens,1954,7030797588282590825,4,0,0.0
fifa_world_cup_mens,1954,7030819938108773058,2,0,0.0
fifa_world_cup_mens,1954,7030881390726831176,3,0,0.0
fifa_world_cup_mens,1954,7030883704211735427,5,0,0.0
fifa_world_cup_mens,1958,7030026708875084432,6,0,0.0
fifa_world_cup_mens,1958,7030055698161060114,6,0,0.0
fifa_world_cup_mens,1958,7030069810056421591,6,0,0.0
fifa_world_cup_mens,1958,7030298943635220265,5,0,0.0
fifa_world_cup_mens,1958,7030360905738386063,3,0,0.0
fifa_world_cup_mens,1958,7030436684419156506,3,0,0.0
fifa_world_cup_mens,1958,7030439768098932333,5,0,0.0
fifa_world_cup_mens,1958,7030452031964107577,3,0,0.0
fifa_world_cup_mens,1958,7030456752538593319,6,0,0.0
fifa_world_cup_mens,1958,7030546947886156533,4,0,0.0
fifa_world_cup_mens,1958,7030612896348323355,4,0,0.0
fifa_world_cup_mens,1958,7030677663790432694,3,0,0.0
fifa_world_cup_mens,1958,7030758651880281227,4,0,0.0
fifa_world_cup_mens,1958,7030758982634478019,5,0,0.0
fifa_world_cup_mens,1958,7030804317853736961,3,0,0.0
fifa_world_cup_mens,1958,7030881390726831176,4,0,0.0
fifa_world_cup_mens,1962,7030019513468641247,6,0,0.0
fifa_world_cup_mens,1962,7030069810056421591,4,0,0.0
fifa_world_cup_mens,1962,7030436684419156506,3,0,0.0
