competition_key,season,season_label,matches,start_year,home_ppg,away_ppg,home_advantage_ppg,home_win_rate,draw_rate,away_win_rate,home_goals_per_match,away_goals_per_match
belgian_pro_league,2008,2008,308,2008,1.6818181818181819,1.0584415584415585,0.6233766233766234,0.474025974025974,0.2597402597402597,0.2662337662337662,1.5487012987012987,1.0909090909090908
belgian_pro_league,2009,2009,297,2009,1.6161616161616161,1.1717171717171717,0.4444444444444444,0.468013468013468,0.21212121212121213,0.31986531986531985,1.5218855218855218,1.2121212121212122
belgian_pro_league,2010,2010,228,2010,1.706140350877193,1.0482456140350878,0.6578947368421053,0.4868421052631579,0.24561403508771928,0.2675438596491228,1.6271929824561404,1.1359649122807018
belgian_pro_league,2011,2011,230,2011,1.7043478260869565,1.0,0.7043478260869566,0.46956521739130436,0.2956521739130435,0.23478260869565218,1.5739130434782609,1.0695652173913044
belgian_pro_league,2012,2012,264,2012,1.6363636363636365,1.125,0.5113636363636364,0.4659090909090909,0.23863636363636365,0.29545454545454547,1.7196969696969697,1.3257575757575757
belgian_pro_league,2013,2013,232,2013,1.6336206896551724,1.1293103448275863,0.5043103448275862,0.46551724137931033,0.23706896551724138,0.2974137931034483,1.4913793103448276,1.168103448275862
belgian_pro_league,2014,2014,239,2014,1.6192468619246863,1.1297071129707112,0.4895397489539749,0.4560669456066946,0.2510460251046025,0.2928870292887029,1.606694560669456,1.1882845188284519
belgian_pro_league,2015,2015,241,2015,1.6224066390041494,1.1369294605809128,0.4854771784232365,0.4605809128630705,0.24066390041493776,0.2987551867219917,1.5269709543568464,1.2157676348547717
belgian_pro_league,2016,2016,239,2016,1.790794979079498,0.9497907949790795,0.8410041841004184,0.5104602510460251,0.2594142259414226,0.2301255230125523,1.7531380753138075,1.1380753138075315
belgian_pro_league,2017,2017,240,2017,1.575,1.175,0.4,0.44166666666666665,0.25,0.30833333333333335,1.4833333333333334,1.2666666666666666
belgian_pro_league,2018,2018,241,2018,1.6182572614107884,1.120331950207469,0.4979253112033195,0.45228215767634855,0.26141078838174275,0.2863070539419087,1.6141078838174274,1.2904564315352698
belgian_pro_league,2019,2019,239,2019,1.6234309623430963,1.1338912133891212,0.4895397489539749,0.4602510460251046,0.24267782426778242,0.29707112970711297,1.598326359832636,1.2468619246861925
belgian_pro_league,2020,2020,233,2020,1.5107296137339057,1.2789699570815452,0.2317596566523605,0.4334763948497854,0.21030042918454936,0.3562231759656652,1.592274678111588,1.3648068669527897
belgian_pro_league,2021,2021,325,2021,1.4215384615384616,1.356923076923077,0.06461538461538462,0.4,0.22153846153846155,0.37846153846153846,1.5323076923076924,1.5015384615384615
belgian_pro_league,2022,2022,281,2022,1.5409252669039146,1.2633451957295374,0.2775800711743772,0.4483985765124555,0.19572953736654805,0.35587188612099646,1.6263345195729537,1.313167259786477
belgian_pro_league,2023,2023,304,2023,1.5855263157894737,1.131578947368421,0.45394736842105265,0.4342105263157895,0.28289473684210525,0.28289473684210525,1.6282894736842106,1.269736842105263
belgian_pro_league,2024,2024,312,2024,1.641025641025641,1.0929487179487178,0.5480769230769231,0.4583333333333333,0.266025641025641,0.27564102564102566,1.6282051282051282,1.1538461538461537
belgian_pro_league,2025,2025,152,2025,1.486842105263158,1.230263157894737,0.2565789473684211,0.40131578947368424,0.28289473684210525,0.3157894736842105,1.486842105263158,1.263157894736842
brasileirao_a,2012,2012,150,2012,1.7666666666666666,0.9666666666666667,0.8,0.5,0.26666666666666666,0.23333333333333334,1.4866666666666666,0.9533333333333334
brasileirao_a,2013,2013,153,2013,1.673202614379085,1.026143790849673,0.6470588235294118,0.45751633986928103,0.3006535947712418,0.24183006535947713,1.4183006535947713,1.0130718954248366
brasileirao_a,2014,2014,153,2014,1.8496732026143792,0.9084967320261438,0.9411764705882353,0.5359477124183006,0.24183006535947713,0.2222222222222222,1.411764705882353,0.8235294117647058
brasileirao_a,2015,2015,174,2015,1.8160919540229885,0.9195402298850575,0.896551724137931,0.5172413793103449,0.26436781609195403,0.21839080459770116,1.4885057471264367,0.896551724137931
brasileirao_a,2016,2016,152,2016,1.980263157894737,0.8157894736842105,1.1644736842105263,0.5921052631578947,0.20394736842105263,0.20394736842105263,1.5657894736842106,0.8881578947368421
brasileirao_a,2017,2017,159,2017,1.6603773584905661,1.0566037735849056,0.6037735849056604,0.4591194968553459,0.2830188679245283,0.2578616352201258,1.4968553459119496,1.0754716981132075
brasileirao_a,2018,2018,140,2018,1.7428571428571429,0.9714285714285714,0.7714285714285715,0.4857142857142857,0.2857142857142857,0.22857142857142856,1.3857142857142857,0.8857142857142857
brasileirao_a,2019,2019,157,2019,1.7515923566878981,1.0254777070063694,0.7261146496815286,0.5095541401273885,0.2229299363057325,0.267515923566879,1.4203821656050954,0.9171974522292994
brasileirao_a,2020,2020,111,2020,1.6126126126126126,1.0990990990990992,0.5135135135135135,0.44144144144144143,0.2882882882882883,0.2702702702702703,1.4144144144144144,1.063063063063063
brasileirao_a,2021,2021,176,2021,1.5397727272727273,1.1647727272727273,0.375,0.4147727272727273,0.29545454545454547,0.2897727272727273,1.2159090909090908,0.9715909090909091
brasileirao_a,2022,2022,165,2022,1.5333333333333334,1.1696969696969697,0.36363636363636365,0.4121212121212121,0.296969696969697,0.2909090909090909,1.4181818181818182,1.0545454545454545
brasileirao_a,2023,2023,149,2023,1.604026845637584,1.1006711409395973,0.5033557046979866,0.436241610738255,0.2953020134228188,0.2684563758389262,1.342281879194631,1.0536912751677852
brasileirao_a,2024,2024,86,2024,1.5465116279069768,1.197674418604651,0.3488372093023256,0.43023255813953487,0.2558139534883721,0.313953488372093,1.313953488372093,1.2093023255813953
bundesliga,2000,2000_01,306,2000,1.7941176470588236,0.9803921568627451,0.8137254901960784,0.5228758169934641,0.22549019607843138,0.25163398692810457,1.7712418300653594,1.1601307189542485
bundesliga,2001,2001_02,306,2001,1.7908496732026145,0.9869281045751634,0.803921568627451,0.5228758169934641,0.2222222222222222,0.2549019607843137,1.761437908496732,1.1568627450980393
bundesliga,2002,2002_03,290,2002,1.6551724137931034,1.0862068965517242,0.5689655172413793,0.46551724137931033,0.25862068965517243,0.27586206896551724,1.5689655172413792,1.1241379310344828
bundesliga,2003,2003_04,194,2003,1.711340206185567,1.0618556701030928,0.6494845360824743,0.4948453608247423,0.2268041237113402,0.27835051546391754,1.731958762886598,1.2164948453608246
bundesliga,2004,2004_05,306,2004,1.673202614379085,1.1143790849673203,0.5588235294117647,0.4869281045751634,0.21241830065359477,0.3006535947712418,1.673202614379085,1.2352941176470589
bundesliga,2005,2005_06,306,2005,1.5980392156862746,1.088235294117647,0.5098039215686274,0.42810457516339867,0.3137254901960784,0.2581699346405229,1.607843137254902,1.2058823529411764
bundesliga,2006,2006_07,306,2006,1.5718954248366013,1.1699346405228759,0.4019607843137255,0.43790849673202614,0.2581699346405229,0.30392156862745096,1.4640522875816993,1.2712418300653594
bundesliga,2007,2007_08,306,2007,1.6568627450980393,1.088235294117647,0.5686274509803921,0.4673202614379085,0.2549019607843137,0.2777777777777778,1.6699346405228759,1.1405228758169934
bundesliga,2008,2008_09,306,2008,1.6830065359477124,1.0751633986928104,0.6078431372549019,0.4803921568627451,0.24183006535947713,0.2777777777777778,1.6993464052287581,1.2222222222222223
bundesliga,2009,2009_10,306,2009,1.5065359477124183,1.2124183006535947,0.29411764705882354,0.4084967320261438,0.28104575163398693,0.3104575163398693,1.5130718954248366,1.3169934640522876
bundesliga,2010,2010_11,306,2010,1.588235294117647,1.2058823529411764,0.38235294117647056,0.46078431372549017,0.20588235294117646,0.3333333333333333,1.6470588235294117,1.2745098039215685
bundesliga,2011,2011_12,306,2011,1.6209150326797386,1.1209150326797386,0.5,0.4542483660130719,0.2581699346405229,0.2875816993464052,1.6601307189542485,1.1993464052287581
bundesliga,2012,2012_13,150,2012,1.6,1.16,0.44,0.4533333333333333,0.24,0.30666666666666664,1.6333333333333333,1.2
bundesliga,2013,2013_14,150,2013,1.6,1.18,0.42,0.46,0.22,0.32,1.74,1.48
bundesliga,2014,2014_15,124,2014,1.7903225806451613,0.9919354838709677,0.7983870967741935,0.5241935483870968,0.21774193548387097,0.25806451612903225,1.6451612903225807,1.096774193548387
bundesliga,2015,2015_16,124,2015,1.6935483870967742,1.1370967741935485,0.5564516129032258,0.5080645161290323,0.1693548387096774,0.3225806451612903,1.685483870967742,1.1693548387096775
bundesliga,2016,2016_17,150,2016,1.76,1.02,0.74,0.5133333333333333,0.22,0.26666666666666666,1.72,1.1266666666666667
bundesliga,2017,2017_18,150,2017,1.6666666666666667,1.1266666666666667,0.54,0.4866666666666667,0.20666666666666667,0.30666666666666664,1.6933333333333334,1.26
bundesliga,2018,2018_19,150,2018,1.5933333333333333,1.1733333333333333,0.42,0.4533333333333333,0.23333333333333334,0.31333333333333335,1.76,1.2933333333333332
bundesliga,2019,2019_20,124,2019,1.4758064516129032,1.3306451612903225,0.14516129032258066,0.4274193548387097,0.1935483870967742,0.3790322580645161,1.814516129032258,1.6612903225806452
bundesliga,2020,2020_21,124,2020,1.6129032258064515,1.1290322580645162,0.4838709677419355,0.45161290322580644,0.25806451612903225,0.2903225806451613,1.9516129032258065,1.5241935483870968
bundesliga,2021,2021_22,96,2021,1.5625,1.1875,0.375,0.4375,0.25,0.3125,1.8541666666666667,1.5520833333333333
bundesliga,2022,2022_23,96,2022,1.8020833333333333,0.9270833333333334,0.875,0.5104166666666666,0.2708333333333333,0.21875,2.1354166666666665,1.25
bundesliga,2023,2023_24,96,2023,1.6458333333333333,1.0520833333333333,0.59375,0.4479166666666667,0.3020833333333333,0.25,2.0625,1.5
bundesliga,2024,2024_25,97,2024,1.5154639175257731,1.268041237113402,0.24742268041237114,0.4329896907216495,0.21649484536082475,0.35051546391752575,1.8865979381443299,1.6391752577319587
bundesliga_2,2000,2000,162,2000,1.7654320987654322,0.9691358024691358,0.7962962962962963,0.5,0.2654320987654321,0.2345679012345679,1.771604938271605,1.2222222222222223
bundesliga_2,2001,2001,306,2001,1.7156862745098038,1.0490196078431373,0.6666666666666666,0.4934640522875817,0.23529411764705882,0.27124183006535946,1.7483660130718954,1.2026143790849673
bundesliga_2,2002,2002,271,2002,1.6826568265682658,1.062730627306273,0.6199261992619927,0.47601476014760147,0.25461254612546125,0.2693726937269373,1.7859778597785978,1.2546125461254614
bundesliga_2,2003,2003,31,2003,1.1290322580645162,1.7096774193548387,-0.5806451612903226,0.3225806451612903,0.16129032258064516,0.5161290322580645,1.3548387096774193,1.4516129032258065
bundesliga_2,2004,2004,152,2004,1.9671052631578947,0.7828947368421053,1.1842105263157894,0.5723684210526315,0.25,0.17763157894736842,1.7171052631578947,0.9868421052631579
bundesliga_2,2005,2005,270,2005,1.6592592592592592,1.114814814814815,0.5444444444444444,0.4777777777777778,0.22592592592592592,0.2962962962962963,1.5592592592592593,1.1777777777777778
bundesliga_2,2006,2006,308,2006,1.6525974025974026,1.077922077922078,0.5746753246753247,0.461038961038961,0.2694805194805195,0.2694805194805195,1.4772727272727273,1.0129870129870129
bundesliga_2,2007,2007,306,2007,1.6601307189542485,1.0522875816993464,0.6078431372549019,0.45751633986928103,0.2875816993464052,0.2549019607843137,1.6143790849673203,1.1633986928104576
bundesliga_2,2008,2008,306,2008,1.7418300653594772,0.9771241830065359,0.7647058823529411,0.4869281045751634,0.28104575163398693,0.23202614379084968,1.7222222222222223,1.1601307189542485
bundesliga_2,2009,2009,306,2009,1.6013071895424837,1.1405228758169934,0.46078431372549017,0.4477124183006536,0.2581699346405229,0.29411764705882354,1.5130718954248366,1.1993464052287581
bundesliga_2,2010,2010,305,2010,1.780327868852459,1.0032786885245901,0.7770491803278688,0.521311475409836,0.21639344262295082,0.26229508196721313,1.5704918032786885,1.0098360655737706
bundesliga_2,2011,2011,325,2011,1.5723076923076924,1.156923076923077,0.4153846153846154,0.4338461538461538,0.27076923076923076,0.2953846153846154,1.5753846153846154,1.283076923076923
bundesliga_2,2012,2012,306,2012,1.6568627450980393,1.0294117647058822,0.6274509803921569,0.4477124183006536,0.3137254901960784,0.238562091503268,1.5130718954248366,1.1111111111111112
bundesliga_2,2013,2013,306,2013,1.5359477124183007,1.2026143790849673,0.3333333333333333,0.42483660130718953,0.26143790849673204,0.3137254901960784,1.4248366013071896,1.15359477124183
bundesliga_2,2014,2014,306,2014,1.5751633986928104,1.0947712418300655,0.4803921568627451,0.4150326797385621,0.3300653594771242,0.2549019607843137,1.411764705882353,1.1143790849673203
bundesliga_2,2015,2015,306,2015,1.4869281045751634,1.2026143790849673,0.28431372549019607,0.39215686274509803,0.3104575163398693,0.2973856209150327,1.3431372549019607,1.1666666666666667
bundesliga_2,2016,2016,288,2016,1.6284722222222223,1.0972222222222223,0.53125,0.4513888888888889,0.2743055555555556,0.2743055555555556,1.4722222222222223,1.1875
bundesliga_2,2017,2017,315,2017,1.5555555555555556,1.1746031746031746,0.38095238095238093,0.42857142857142855,0.2698412698412698,0.30158730158730157,1.4507936507936507,1.1714285714285715
bundesliga_2,2018,2018,306,2018,1.5065359477124183,1.173202614379085,0.3333333333333333,0.3954248366013072,0.3202614379084967,0.28431372549019607,1.5392156862745099,1.2908496732026145
bundesliga_2,2019,2019,306,2019,1.630718954248366,1.0718954248366013,0.5588235294117647,0.4444444444444444,0.2973856209150327,0.2581699346405229,1.6405228758169934,1.3169934640522876
bundesliga_2,2020,2020,260,2020,1.5615384615384615,1.1692307692307693,0.3923076923076923,0.4307692307692308,0.2692307692307692,0.3,1.5576923076923077,1.2769230769230768
bundesliga_2,2021,2021,352,2021,1.5340909090909092,1.21875,0.3153409090909091,0.4289772727272727,0.2471590909090909,0.32386363636363635,1.6420454545454546,1.3238636363636365
bundesliga_2,2022,2022,297,2022,1.5151515151515151,1.202020202020202,0.31313131313131315,0.4107744107744108,0.2828282828282828,0.3063973063973064,1.5454545454545454,1.3501683501683501
bundesliga_2,2023,2023,306,2023,1.6274509803921569,1.1470588235294117,0.4803921568627451,0.4673202614379085,0.22549019607843138,0.30718954248366015,1.7287581699346406,1.3725490196078431
bundesliga_2,2024,2024,306,2024,1.5,1.2352941176470589,0.2647058823529412,0.4117647058823529,0.2647058823529412,0.3235294117647059,1.6470588235294117,1.434640522875817
bundesliga_2,2025,2025,153,2025,1.6143790849673203,1.1241830065359477,0.49019607843137253,0.45098039215686275,0.26143790849673204,0.2875816993464052,1.6274509803921569,1.2549019607843137
chinese_super_league,2014,2014,240,2014,1.4958333333333333,1.2208333333333334,0.275,0.4041666666666667,0.2833333333333333,0.3125,1.5208333333333333,1.225
chinese_super_league,2015,2015,240,2015,1.575,1.1375,0.4375,0.42916666666666664,0.2875,0.2833333333333333,1.5833333333333333,1.2166666666666666
chinese_super_league,2016,2016,240,2016,1.7541666666666667,0.9791666666666666,0.775,0.49583333333333335,0.26666666666666666,0.2375,1.5666666666666667,1.1
chinese_super_league,2017,2017,240,2017,1.6916666666666667,1.0541666666666667,0.6375,0.4791666666666667,0.25416666666666665,0.26666666666666666,1.7541666666666667,1.2958333333333334
chinese_super_league,2018,2018,240,2018,1.6916666666666667,1.0791666666666666,0.6125,0.4875,0.22916666666666666,0.2833333333333333,1.825,1.375
chinese_super_league,2019,2019,240,2019,1.7083333333333333,1.0708333333333333,0.6375,0.49583333333333335,0.22083333333333333,0.2833333333333333,1.7333333333333334,1.3541666666666667
chinese_super_league,2020,2020,162,2020,1.4506172839506173,1.2654320987654322,0.18518518518518517,0.3888888888888889,0.2839506172839506,0.3271604938271605,1.4382716049382716,1.3148148148148149
chinese_super_league,2021,2021,164,2021,1.6280487804878048,1.0975609756097562,0.5304878048780488,0.45121951219512196,0.27439024390243905,0.27439024390243905,1.3780487804878048,1.1768292682926829
chinese_super_league,2022,2022,322,2022,1.484472049689441,1.3074534161490683,0.17701863354037267,0.4254658385093168,0.2080745341614907,0.36645962732919257,1.5248447204968945,1.2888198757763976
chinese_super_league,2023,2023,240,2023,1.6041666666666667,1.1166666666666667,0.4875,0.44166666666666665,0.2791666666666667,0.2791666666666667,1.55,1.225
chinese_super_league,2024,2024,216,2024,1.6064814814814814,1.1759259259259258,0.4305555555555556,0.46296296296296297,0.2175925925925926,0.3194444444444444,1.7962962962962963,1.3611111111111112
copa_america_ec,2011,2011,306,2011,1.4934640522875817,1.2189542483660132,0.27450980392156865,0.4019607843137255,0.2875816993464052,0.3104575163398693,1.5718954248366013,1.2908496732026145
copa_america_ec,2012,2012,524,2012,1.5400763358778626,1.213740458015267,0.32633587786259544,0.4312977099236641,0.24618320610687022,0.32251908396946566,1.6431297709923665,1.3148854961832062
copa_america_ec,2013,2013,567,2013,1.6261022927689595,1.144620811287478,0.48148148148148145,0.4656084656084656,0.2292768959435626,0.30511463844797176,1.5520282186948853,1.1904761904761905
copa_america_ec,2014,2014,583,2014,1.620926243567753,1.1269296740994854,0.4939965694682676,0.4562607204116638,0.2521440823327616,0.2915951972555746,1.5180102915951972,1.1680960548885078
copa_america_ec,2015,2015,543,2015,1.4917127071823204,1.2651933701657458,0.2265193370165746,0.4162062615101289,0.2430939226519337,0.3406998158379374,1.4622467771639043,1.2394106813996317
copa_america_ec,2016,2016,544,2016,1.5772058823529411,1.1636029411764706,0.41360294117647056,0.43933823529411764,0.25919117647058826,0.3014705882352941,1.463235294117647,1.119485294117647
copa_america_ec,2017,2017,559,2017,1.4597495527728086,1.2665474060822899,0.19320214669051877,0.3953488372093023,0.2737030411449016,0.33094812164579607,1.407871198568873,1.220035778175313
copa_america_ec,2018,2018,556,2018,1.514388489208633,1.223021582733813,0.29136690647482016,0.4172661870503597,0.26258992805755393,0.32014388489208634,1.4046762589928057,1.1870503597122302
copa_america_ec,2019,2019,561,2019,1.483065953654189,1.2531194295900179,0.22994652406417113,0.40641711229946526,0.2638146167557932,0.32976827094474154,1.4242424242424243,1.2691622103386808
copa_america_ec,2020,2020,282,2020,1.4787234042553192,1.2872340425531914,0.19148936170212766,0.4148936170212766,0.23404255319148937,0.35106382978723405,1.4326241134751774,1.1382978723404256
copa_america_ec,2021,2021,547,2021,1.5265082266910421,1.2522851919561244,0.2742230347349177,0.4351005484460695,0.22120658135283364,0.3436928702010969,1.4478976234003655,1.283363802559415
copa_america_ec,2022,2022,555,2022,1.6162162162162161,1.1297297297297297,0.4864864864864865,0.4540540540540541,0.25405405405405407,0.2918918918918919,1.553153153153153,1.2396396396396396
copa_america_ec,2023,2023,579,2023,1.4956822107081174,1.241796200345423,0.2538860103626943,0.4110535405872193,0.26252158894645944,0.32642487046632124,1.5561312607944733,1.293609671848014
copa_america_ec,2024,2024,428,2024,1.5537383177570094,1.189252336448598,0.3644859813084112,0.4322429906542056,0.2570093457943925,0.3107476635514019,1.560747663551402,1.2313084112149533
danish_superliga,2012,2012,119,2012,1.3949579831932772,1.3445378151260505,0.05042016806722689,0.37815126050420167,0.2605042016806723,0.36134453781512604,1.5210084033613445,1.3781512605042017
danish_superliga,2013,2013,187,2013,1.6577540106951871,1.0481283422459893,0.6096256684491979,0.45454545454545453,0.29411764705882354,0.25133689839572193,1.5989304812834224,1.2245989304812834
danish_superliga,2014,2014,192,2014,1.5,1.21875,0.28125,0.40625,0.28125,0.3125,1.2604166666666667,1.15625
danish_superliga,2015,2015,203,2015,1.5172413793103448,1.2807881773399015,0.23645320197044334,0.43842364532019706,0.2019704433497537,0.35960591133004927,1.477832512315271,1.2118226600985222
danish_superliga,2016,2016,238,2016,1.5630252100840336,1.1722689075630253,0.3907563025210084,0.4327731092436975,0.2647058823529412,0.3025210084033613,1.4579831932773109,1.23109243697479
danish_superliga,2017,2017,241,2017,1.6390041493775933,1.103734439834025,0.5352697095435685,0.4605809128630705,0.2572614107883817,0.2821576763485477,1.6307053941908713,1.1784232365145229
danish_superliga,2018,2018,262,2018,1.5687022900763359,1.16793893129771,0.40076335877862596,0.4351145038167939,0.2633587786259542,0.3015267175572519,1.5534351145038168,1.2328244274809161
danish_superliga,2019,2019,251,2019,1.6414342629482073,1.1274900398406376,0.5139442231075697,0.4701195219123506,0.23107569721115537,0.29880478087649404,1.5816733067729083,1.250996015936255
danish_superliga,2020,2020,181,2020,1.5524861878453038,1.2044198895027625,0.34806629834254144,0.43646408839779005,0.2430939226519337,0.32044198895027626,1.569060773480663,1.2651933701657458
danish_superliga,2021,2021,217,2021,1.5253456221198156,1.1797235023041475,0.3456221198156682,0.41013824884792627,0.29493087557603687,0.29493087557603687,1.5023041474654377,1.271889400921659
danish_superliga,2022,2022,193,2022,1.4766839378238341,1.2279792746113989,0.24870466321243523,0.39378238341968913,0.29533678756476683,0.31088082901554404,1.3678756476683938,1.2642487046632125
danish_superliga,2023,2023,193,2023,1.4663212435233162,1.2642487046632125,0.20207253886010362,0.39896373056994816,0.2694300518134715,0.3316062176165803,1.4196891191709844,1.3264248704663213
danish_superliga,2024,2024,157,2024,1.5414012738853504,1.197452229299363,0.34394904458598724,0.4267515923566879,0.2611464968152866,0.31210191082802546,1.6624203821656052,1.414012738853503
efl_championship,2000,2000,303,2000,1.6501650165016502,1.0957095709570956,0.5544554455445545,0.46534653465346537,0.25412541254125415,0.28052805280528054,1.4785478547854785,1.0693069306930694
efl_championship,2001,2001,569,2001,1.6432337434094904,1.0949033391915641,0.5483304042179262,0.46045694200351495,0.2618629173989455,0.27768014059753954,1.5166959578207382,1.124780316344464
